"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.088856666E1,-2.298433632E-1,-1.236365795E1,1.915361360E-2,1.236580902E1
1.089357146E1,-2.394201756E-1,-1.229662037E1,-4.309563041E-1,1.230649901E1
1.089860677E1,-2.489969730E-1,-1.209550667E1,-7.182605267E-1,1.211937206E1
1.090364209E1,-2.873041928E-1,-1.186566353E1,-8.619126081E-1,1.190039529E1
1.090864689E1,-2.873041928E-1,-1.164539719E1,-1.015141487E0,1.169308905E1
1.091368221E1,-3.160346150E-1,-1.130063248E1,-1.120486379E0,1.136044286E1
1.091871752E1,-2.011129409E-1,-1.103248119E1,-1.053448796E0,1.108448655E1
1.092375284E1,-9.576806426E-2,-1.060152531E1,-1.091755986E0,1.065802240E1
1.092875764E1,-1.244984865E-1,-1.041956615E1,-9.959878922E-1,1.046780066E1
1.093379296E1,-1.915361285E-1,-1.020887566E1,-8.044517636E-1,1.024231277E1
1.093882827E1,-3.256114423E-1,-1.018014526E1,-5.650315881E-1,1.020101177E1
1.094386359E1,-3.256114423E-1,-1.004607010E1,-4.405331016E-1,1.006099481E1
1.094886839E1,-3.351882398E-1,-1.002691650E1,-1.244984865E-1,1.003328987E1
1.095390371E1,-3.064578176E-1,-1.004607010E1,-9.576806426E-2,1.005119955E1
1.095893902E1,-2.681505978E-1,-9.969455719E0,-4.788403213E-2,9.973176272E0
1.096394382E1,-1.436520964E-1,-9.931148529E0,-2.585737705E-1,9.935552699E0
1.096897914E1,4.788403213E-2,-9.950302124E0,-1.436520964E-1,9.951454224E0
1.097401446E1,1.819593310E-1,-9.940725327E0,-1.628057212E-1,9.943723393E0
1.097904977E1,1.628057212E-1,-1.006522369E1,-9.576806799E-3,1.006654486E1
1.098405457E1,3.926490843E-1,-1.004607010E1,-5.746084079E-2,1.005390469E1
1.098908989E1,6.607996821E-1,-1.003649330E1,-1.340752989E-1,1.005911677E1
1.099412521E1,8.427590132E-1,-1.007480049E1,-2.202665508E-1,1.011238671E1
1.099916052E1,9.864110947E-1,-1.003649330E1,-2.394201756E-1,1.008769184E1
1.100416532E1,1.225831270E0,-1.002691650E1,-3.639186621E-1,1.010812315E1
1.100920064E1,1.350329757E0,-9.911994934E0,-3.160346150E-1,1.000854195E1
1.101423596E1,1.455674648E0,-9.931148529E0,-4.309563041E-1,1.004651298E1
1.101927127E1,1.321599364E0,-9.892841339E0,-2.202665508E-1,9.983158418E0
1.102430659E1,1.379060149E0,-9.806650162E0,-1.053448766E-1,9.903700916E0
1.102931139E1,1.417367458E0,-9.691728592E0,-2.202665508E-1,9.797298146E0
1.103434671E1,1.513135433E0,-9.471462250E0,-5.458779931E-1,9.607088985E0
1.103938202E1,1.465251446E0,-9.356540680E0,-8.331822157E-1,9.507155616E0
1.104438682E1,1.541865945E0,-9.279925346E0,-1.063025594E0,9.467015815E0
1.104942214E1,1.484405041E0,-9.174580574E0,-1.158793569E0,9.365852314E0
1.105445746E1,1.484405041E0,-9.136273384E0,-1.484405041E0,9.374348404E0
1.105949277E1,1.359906554E0,-9.126696587E0,-1.752555609E0,9.392411170E0
1.106449757E1,1.580173135E0,-9.165003777E0,-1.982398987E0,9.509161220E0
1.106953289E1,1.733402014E0,-9.174580574E0,-1.991975784E0,9.547019366E0
1.107456821E1,1.790862918E0,-9.097966194E0,-2.097320795E0,9.506783545E0
1.107960352E1,1.810016513E0,-9.097966194E0,-2.193088770E0,9.531987568E0
1.108460832E1,1.982398987E0,-9.174580574E0,-1.991975784E0,9.595353145E0
1.108964364E1,1.857900500E0,-9.165003777E0,-1.867477298E0,9.536066272E0
1.109467896E1,1.790862918E0,-9.069235802E0,-1.628057122E0,9.386628682E0
1.109971427E1,1.877054095E0,-8.973467827E0,-1.446097851E0,9.281037437E0
1.110471907E1,1.953668594E0,-8.848969460E0,-1.350329757E0,9.162121584E0
1.110975439E1,1.982398987E0,-8.791508675E0,-1.177947283E0,9.088899291E0
1.111478971E1,1.982398987E0,-8.590395927E0,-1.082179189E0,8.882337515E0
1.111982502E1,2.078166962E0,-8.599972725E0,-1.177947283E0,8.925573852E0
1.112482982E1,2.049436569E0,-8.571242332E0,-1.149216771E0,8.887467837E0
1.112986514E1,1.905784607E0,-8.753201485E0,-1.120486379E0,9.028069612E0
1.113490046E1,1.781286120E0,-8.762778282E0,-1.130063176E0,9.013118564E0
1.113993578E1,1.656787634E0,-8.781931877E0,-1.254561663E0,9.024477698E0
1.114494058E1,1.599326730E0,-8.657433510E0,-1.187524080E0,8.883648710E0
1.114997589E1,1.608903527E0,-8.599972725E0,-1.149216771E0,8.824330038E0
1.115501121E1,1.417367458E0,-8.446743965E0,-9.002198577E-1,8.612015439E0
1.116004652E1,1.541865945E0,-8.322244644E0,-1.034295082E0,8.526832520E0
1.116505132E1,1.283292055E0,-8.159439087E0,-6.224924326E-1,8.283162533E0
1.117008664E1,1.235408068E0,-7.967903137E0,-6.799532771E-1,8.091727254E0
1.117512196E1,1.120486379E0,-7.852981567E0,-6.895300746E-1,7.962428081E0
1.118015728E1,1.015141487E0,-7.661445618E0,-7.086837292E-1,7.760830743E0
1.118516208E1,1.005564690E0,-7.565677166E0,-9.576807022E-1,7.692059780E0
1.119019739E1,8.714894056E-1,-7.431602001E0,-9.672574997E-1,7.544785561E0
1.119523271E1,9.672574997E-1,-7.316680431E0,-1.187524080E0,7.475266754E0
1.120026803E1,1.015141487E0,-7.211335659E0,-1.407790542E0,7.417260170E0
1.120527283E1,1.091755986E0,-7.086836815E0,-1.474828243E0,7.320539975E0
1.121030814E1,1.283292055E0,-7.230489254E0,-1.685518026E0,7.534439884E0
1.121534346E1,1.350329757E0,-7.249642849E0,-1.704671621E0,7.568792323E0
1.122034826E1,1.570596337E0,-7.240066051E0,-1.733402014E0,7.608548602E0
1.122538358E1,1.752555609E0,-7.402871609E0,-1.704671621E0,7.796144211E0
1.123041889E1,1.877054095E0,-7.431602001E0,-1.666364431E0,7.844030265E0
1.123545421E1,2.087743998E0,-7.431602001E0,-1.685518026E0,7.901161580E0
1.124045901E1,2.231395960E0,-7.584830761E0,-1.647210717E0,8.076019363E0
1.124549433E1,2.499546528E0,-7.498639584E0,-1.762132406E0,8.098298529E0
1.125052964E1,2.662352324E0,-7.441178799E0,-1.877054095E0,8.122967062E0
1.125553444E1,2.853888512E0,-7.345410824E0,-2.001552582E0,8.130556718E0
1.126056976E1,3.045424461E0,-7.412448406E0,-2.059013367E0,8.273967462E0
1.126560508E1,3.074155092E0,-7.479485989E0,-2.231395960E0,8.388818040E0
1.127064039E1,3.275267839E0,-7.431602001E0,-2.375048161E0,8.461497591E0
1.127564519E1,3.428496838E0,-7.575253963E0,-2.528276920E0,8.690871496E0
1.128068051E1,3.505111217E0,-7.651868820E0,-2.566584110E0,8.799105357E0
1.128571582E1,3.725377798E0,-7.805097580E0,-2.758120298E0,9.077731851E0
1.129072062E1,3.792415380E0,-7.920019150E0,-2.777273893E0,9.209905973E0
1.129575594E1,4.003105164E0,-8.092401505E0,-2.978386879E0,9.506976463E0
1.130079126E1,4.232948780E0,-8.274360657E0,-3.256114244E0,9.848105383E0
1.130582658E1,4.223371983E0,-8.341399193E0,-3.323152065E0,9.922658467E0
1.131083138E1,4.510675907E0,-8.456320763E0,-3.677493811E0,1.026545268E1
1.131586669E1,4.683058739E0,-8.571242332E0,-3.830722809E0,1.049150473E1
1.132090201E1,4.644751072E0,-8.599972725E0,-3.878606796E0,1.051555201E1
1.132590681E1,4.807557106E0,-8.647856712E0,-3.936067581E0,1.064850501E1
1.133094212E1,4.807557106E0,-8.781931877E0,-3.926490784E0,1.075417420E1
1.133597744E1,4.912901878E0,-8.829815865E0,-3.754108191E0,1.077940543E1
1.134101276E1,5.018246651E0,-8.983044624E0,-3.667917013E0,1.092389607E1
1.134601756E1,5.114014626E0,-9.059659004E0,-3.648763418E0,1.102470142E1
1.135105288E1,5.190629482E0,-9.203310966E0,-3.677493811E0,1.118782945E1
1.135608819E1,5.276820660E0,-9.346963882E0,-4.050989151E0,1.147262320E1
1.136109299E1,5.506663799E0,-9.595960617E0,-4.491522312E0,1.194066912E1
1.136612831E1,5.602431774E0,-9.835380554E0,-4.855441093E0,1.231654418E1
1.137116363E1,5.688623428E0,-9.988609314E0,-5.190629482E0,1.261250915E1
1.137619894E1,5.717353821E0,-1.013226128E1,-5.564124584E0,1.289613646E1
1.138120374E1,5.631162167E0,-1.028549004E1,-5.679046631E0,1.302892410E1
1.138623906E1,5.477933407E0,-1.024718285E1,-5.583278179E0,1.289129574E1
1.139127438E1,5.372588634E0,-1.013226128E1,-5.324704647E0,1.264436265E1
1.139627918E1,5.228936672E0,-1.007480049E1,-5.104437828E0,1.244582939E1
1.140131449E1,5.114014626E0,-9.969455719E0,-5.075707436E0,1.230065034E1
1.140634981E1,5.219359875E0,-9.825803757E0,-4.999093056E0,1.219750255E1
1.141138513E1,5.171475887E0,-9.500192642E0,-4.797980309E0,1.183293869E1
1.141638993E1,5.171475887E0,-9.327810287E0,-4.663905144E0,1.164062794E1
1.142142524E1,4.979939461E0,-9.078812599E0,-4.319139957E0,1.121960807E1
1.142646056E1,4.788403511E0,-8.925583839E0,-4.204218388E0,1.096678199E1
1.143146536E1,4.510675907E0,-8.542511940E0,-4.003105164E0,1.045684266E1
1.143650068E1,4.194641590E0,-8.293514252E0,-3.849876404E0,1.005976864E1
1.144153599E1,3.936067581E0,-8.140285492E0,-4.185064793E0,9.963515605E0
1.144657131E1,3.849876404E0,-7.987056732E0,-4.501099110E0,9.943566602E0
1.145157611E1,3.715801001E0,-8.034940720E0,-4.481945515E0,9.922463658E0
1.145661143E1,3.734954596E0,-8.274360657E0,-4.290409565E0,1.004104299E1
1.146164674E1,4.012681961E0,-8.647856712E0,-3.945644379E0,1.031771059E1
1.146668206E1,4.347870350E0,-9.136273384E0,-3.466804028E0,1.069552234E1
1.147168686E1,4.453215122E0,-9.701305389E0,-2.892195702E0,1.105944154E1
1.147672218E1,4.501099110E0,-1.025675964E1,-2.489969730E0,1.147436102E1
1.148175749E1,4.309563160E0,-1.086967564E1,-2.384624958E0,1.193350825E1
1.148679281E1,4.223371983E0,-1.132936287E1,-2.183511972E0,1.228653973E1
1.149179761E1,4.108449936E0,-1.170285797E1,-2.068590164E0,1.257439107E1
1.149683293E1,3.907337189E0,-1.193270111E1,-1.829170108E0,1.268867617E1
1.150186824E1,3.562572241E0,-1.199973869E1,-1.656787634E0,1.262658287E1
1.150690356E1,3.208230257E0,-1.204762268E1,-1.340752959E0,1.253936091E1
1.151190836E1,2.633621931E0,-1.199016190E1,-1.388636947E0,1.235428101E1
1.151694368E1,2.087743998E0,-1.211466026E1,-1.503558636E0,1.238484384E1
1.152197899E1,1.532289028E0,-1.232535076E1,-1.637633920E0,1.252773028E1
1.152698379E1,1.024718285E0,-1.257434750E1,-2.375048161E0,1.283764450E1
1.153201911E1,8.427590132E-1,-1.288080502E1,-3.112462282E0,1.327828310E1
1.153705443E1,7.565677166E-1,-1.314895535E1,-3.926490784E0,1.374353489E1
1.154208974E1,7.757213712E-1,-1.349372101E1,-4.453215122E0,1.423071942E1
1.154709454E1,8.331822157E-1,-1.369483376E1,-4.539406300E0,1.445160454E1
1.155212986E1,8.427590132E-1,-1.360864258E1,-4.156333923E0,1.425414000E1
1.155716518E1,7.852981687E-1,-1.344583702E1,-3.055001259E0,1.381087467E1
1.156220049E1,5.937620401E-1,-1.298614979E1,-1.790862918E0,1.312249327E1
1.156720529E1,3.256114423E-1,-1.211466026E1,-5.841852427E-1,1.213310712E1
1.157224061E1,-8.619125932E-2,-1.117613316E1,6.799532771E-1,1.119712989E1
1.157727593E1,-4.405331016E-1,-1.014183807E1,1.522712231E0,1.026496963E1
1.158231124E1,-8.619126081E-1,-9.356540680E0,2.154781580E0,9.640063822E0
1.158731604E1,-1.292868972E0,-8.609549522E0,2.710236311E0,9.118181508E0
1.159235136E1,-1.637633920E0,-7.977479935E0,3.102885485E0,8.714925662E0
1.159738668E1,-2.049436569E0,-7.556100368E0,3.198653460E0,8.457317955E0
1.160242199E1,-2.298433542E0,-7.249642849E0,3.160346270E0,8.235769954E0
1.160742679E1,-2.557007313E0,-7.134721279E0,3.055001259E0,8.171631833E0
1.161246211E1,-2.834734917E0,-7.048529625E0,2.949656487E0,8.149721793E0
1.161749743E1,-3.246537447E0,-7.230489254E0,2.576161146E0,8.334061825E0
1.162253274E1,-3.418920040E0,-7.469909191E0,2.269703150E0,8.522916751E0
1.162753754E1,-3.371036053E0,-7.690176010E0,1.656787634E0,8.558483300E0
1.163257286E1,-3.246537447E0,-8.092401505E0,1.225831270E0,8.805091130E0
1.163760818E1,-2.786850691E0,-8.418013573E0,7.757213712E-1,8.901192781E0
1.164264350E1,-2.164358377E0,-8.963891029E0,4.884171486E-1,9.234410695E0
1.164764830E1,-1.522712231E0,-9.394847870E0,6.033388376E-1,9.536552668E0
1.165268361E1,-9.385270476E-1,-1.004607010E1,6.895300746E-1,1.011334807E1
1.165771893E1,-4.022258818E-1,-1.057279491E1,9.672574997E-1,1.062456423E1
1.166272373E1,2.681505978E-1,-1.102290440E1,1.177947283E0,1.108890824E1
1.166775904E1,8.619126081E-1,-1.129105568E1,1.465251446E0,1.141830957E1
1.167279436E1,1.321599364E0,-1.135809326E1,1.541865945E0,1.153820861E1
1.167782968E1,1.695094824E0,-1.139640045E1,1.455674648E0,1.161336637E1
1.168283448E1,2.317587137E0,-1.137724686E1,1.465251446E0,1.170298757E1
1.168786980E1,2.719813108E0,-1.123359394E1,1.407790542E0,1.164357722E1
1.169290511E1,3.361459255E0,-1.100375080E1,1.302445769E0,1.157921867E1
1.169794043E1,3.907337189E0,-1.078348446E1,1.235408068E0,1.153590283E1
1.170294523E1,4.453215122E0,-1.059194851E1,9.864110947E-1,1.153228100E1
1.170798054E1,4.797980309E0,-1.028549004E1,9.576807022E-1,1.138986710E1
1.171301586E1,5.075707436E0,-1.004607010E1,8.236053586E-1,1.128559507E1
1.171805118E1,5.190629482E0,-9.797073364E0,7.086837292E-1,1.110979359E1
1.172305598E1,5.171475887E0,-9.576807022E0,2.394201756E-1,1.088653837E1
1.172809130E1,5.171475887E0,-9.212887764E0,-3.256114423E-1,1.057012236E1
1.173312661E1,4.989516258E0,-8.887276649E0,-1.110909581E0,1.025246696E1
1.173816193E1,4.797980309E0,-8.523358345E0,-1.551442742E0,9.903293750E0
1.174316673E1,4.577713490E0,-8.350975990E0,-1.762132406E0,9.685007558E0
1.174820205E1,4.395754337E0,-8.293514252E0,-1.618480325E0,9.524941648E0
1.175323736E1,4.175487995E0,-8.389283180E0,-1.015141487E0,9.425777661E0
1.175824216E1,3.821146011E0,-8.638279915E0,-4.213795066E-1,9.455083152E0
1.176327748E1,3.313575268E0,-9.011775017E0,2.777273953E-1,9.605675537E0
1.176831280E1,2.786850691E0,-9.327810287E0,9.768342972E-1,9.784108890E0
1.177334811E1,2.336740971E0,-9.624691010E0,1.407790542E0,1.000384474E1
1.177835291E1,1.752555609E0,-9.998186111E0,1.580173135E0,1.027288294E1
1.178338823E1,1.216254473E0,-1.013226128E1,1.379060149E0,1.029775706E1
1.178842355E1,9.097966552E-1,-1.013226128E1,1.177947283E0,1.024099645E1
1.179345886E1,7.469909191E-1,-1.020887566E1,8.236053586E-1,1.026924843E1
1.179846366E1,5.841852427E-1,-1.012268448E1,5.746083856E-1,1.015579580E1
1.180349898E1,4.501099288E-1,-1.001733971E1,1.819593310E-1,1.002909781E1
1.180853430E1,5.363011956E-1,-9.854534149E0,-1.723825186E-1,9.870621966E0
1.181353910E1,5.554547906E-1,-9.730035782E0,-3.351882398E-1,9.751639734E0
1.181857441E1,6.512228847E-1,-9.586383820E0,-4.979939461E-1,9.621374328E0
1.182360973E1,7.278373241E-1,-9.509769440E0,-6.320692301E-1,9.558502680E0
1.182864505E1,8.427590132E-1,-9.433155060E0,-5.841852427E-1,9.488726444E0
1.183364985E1,9.385270476E-1,-9.375694275E0,-4.118026793E-1,9.431545876E0
1.183868516E1,1.043871999E0,-9.414001465E0,-1.628057212E-1,9.473098650E0
1.184372048E1,1.168370485E0,-9.442731857E0,1.915361285E-1,9.516667516E0
1.184875580E1,1.312022567E0,-9.414001465E0,5.075707436E-1,9.518532180E0
1.185376060E1,1.312022567E0,-9.442731857E0,6.799532771E-1,9.557663135E0
1.185879591E1,1.388636947E0,-9.605537415E0,1.187524080E0,9.777774544E0
1.186383123E1,1.331176162E0,-9.595960617E0,1.321599364E0,9.777582269E0
1.186886655E1,1.350329757E0,-9.672574997E0,1.589749932E0,9.894918007E0
1.187387135E1,1.455674648E0,-9.528923035E0,1.589749932E0,9.769681045E0
1.187890666E1,1.618480325E0,-9.528923035E0,1.484405041E0,9.778717252E0
1.188394198E1,1.570596337E0,-9.576807022E0,1.446097851E0,9.811890979E0
1.188897730E1,1.570596337E0,-9.586383820E0,1.254561663E0,9.794868685E0
1.189398210E1,1.675941229E0,-9.500192642E0,1.158793569E0,9.716235988E0
1.189901741E1,1.599326730E0,-9.557653427E0,1.158793569E0,9.759579271E0
1.190405273E1,1.714248419E0,-9.509769440E0,1.043871999E0,9.719260835E0
1.190905753E1,1.781286120E0,-9.528923035E0,8.906430602E-1,9.734813789E0
1.191409285E1,1.637633920E0,-9.548076630E0,8.523358107E-1,9.724921003E0
1.191912816E1,1.532289028E0,-9.576807022E0,7.757213712E-1,9.729588175E0
1.192416348E1,1.503558636E0,-9.557653427E0,7.182605267E-1,9.701820746E0
1.192916828E1,1.455674648E0,-9.739612579E0,4.501099288E-1,9.858074905E0
1.193420360E1,1.417367458E0,-9.806650162E0,3.830722570E-1,9.915949892E0
1.193923891E1,1.359906554E0,-9.979032516E0,3.064578176E-1,1.007592935E1
1.194427423E1,1.273715258E0,-1.010353088E1,4.213795066E-1,1.019221505E1
1.194927903E1,1.264138460E0,-9.988609314E0,5.937620401E-1,1.008577788E1
1.195431435E1,1.465251446E0,-9.787496567E0,7.661445141E-1,9.926178936E0
1.195934966E1,1.455674648E0,-9.749189377E0,9.959878922E-1,9.907455479E0
1.196435446E1,1.599326730E0,-9.624691010E0,1.110909581E0,9.819706875E0
1.196938978E1,1.570596337E0,-9.605537415E0,1.177947283E0,9.804115548E0
1.197442510E1,1.513135433E0,-9.528923035E0,1.168370485E0,9.718798415E0
1.197946041E1,1.541865945E0,-9.452308655E0,1.130063176E0,9.643678358E0
1.198446521E1,1.551442742E0,-9.414001465E0,1.015141487E0,9.594837695E0
1.198950053E1,1.541865945E0,-9.299078941E0,8.140285611E-1,9.461123731E0
1.199453585E1,1.474828243E0,-9.366117477E0,6.129156351E-1,9.501312568E0
1.199954065E1,1.340752959E0,-9.404424667E0,3.256114423E-1,9.505095719E0
1.200457596E1,1.359906554E0,-9.490615845E0,2.585737705E-1,9.591037240E0
1.200961128E1,1.292868972E0,-9.528923035E0,1.149216816E-1,9.616916937E0
1.201464660E1,1.244984865E0,-9.595960617E0,-5.746084079E-2,9.676556682E0
1.201965140E1,1.216254473E0,-9.720458984E0,-2.011129409E-1,9.798318439E0
1.202468671E1,1.283292055E0,-9.777919769E0,-3.256114423E-1,9.867146311E0
1.202972203E1,1.244984865E0,-9.730035782E0,-3.256114423E-1,9.814764717E0
1.203472683E1,1.206677675E0,-9.710882187E0,-4.405331016E-1,9.795477185E0
1.203976215E1,1.340752959E0,-9.720458984E0,-4.022258818E-1,9.820729455E0
1.204479746E1,1.340752959E0,-9.586383820E0,-3.160346150E-1,9.684846468E0
1.204983278E1,1.273715258E0,-9.615114212E0,-9.576806426E-2,9.699584702E0
1.205483758E1,1.350329757E0,-9.519346237E0,4.788403213E-2,9.614761366E0
1.205987290E1,1.302445769E0,-9.433155060E0,1.436520964E-1,9.523729064E0
1.206490822E1,1.244984865E0,-9.442731857E0,4.788403511E-1,9.536480500E0
1.206991302E1,1.235408068E0,-9.481039047E0,7.278373241E-1,9.588851948E0
1.207494833E1,1.283292055E0,-9.548076630E0,7.661445141E-1,9.664345981E0
1.207998365E1,1.426944256E0,-9.682151794E0,1.053448796E0,9.843271186E0
1.208501897E1,1.580173135E0,-9.787496567E0,1.158793569E0,9.981725237E0
1.209002377E1,1.800439715E0,-9.998186111E0,1.149216771E0,1.022379616E1
1.209505908E1,1.972822189E0,-1.002691650E1,1.110909581E0,1.027935806E1
1.210009440E1,2.087743998E0,-1.011310768E1,1.053448796E0,1.037995069E1
1.210509920E1,2.145204782E0,-1.013226128E1,1.063025594E0,1.041127492E1
1.211013452E1,2.183511972E0,-1.000776291E1,9.864110947E-1,1.029058064E1
1.211516983E1,2.221819162E0,-9.959878922E0,1.063025594E0,1.025990701E1
1.212020515E1,2.298433542E0,-9.921571732E0,1.149216771E0,1.024895514E1
1.212520995E1,2.336740971E0,-9.777919769E0,1.158793569E0,1.011982588E1
1.213024527E1,2.308010340E0,-9.624691010E0,1.101332784E0,9.958640603E0
1.213528058E1,2.346317768E0,-9.538499832E0,1.101332784E0,9.884387691E0
1.214031590E1,2.327163935E0,-9.414001465E0,1.149216771E0,9.765235007E0
1.214532070E1,2.240972757E0,-9.356540680E0,1.130063176E0,9.687303814E0
1.215035602E1,2.039859772E0,-9.260771751E0,1.091755986E0,9.545410020E0
1.215539133E1,1.915361404E0,-9.414001465E0,8.714894056E-1,9.646321925E0
1.216042665E1,1.714248419E0,-9.471462250E0,7.278373241E-1,9.652823005E0
1.216543145E1,1.771709204E0,-9.605537415E0,6.703764796E-1,9.790541719E0
1.217046676E1,1.723825216E0,-9.797073364E0,4.692635238E-1,9.958635857E0
1.217550208E1,1.819593310E0,-9.806650162E0,4.118026793E-1,9.982529171E0
1.218053740E1,1.752555609E0,-9.979032516E0,5.746083856E-1,1.014804000E1
1.218554220E1,1.838746905E0,-1.001733971E1,8.044517636E-1,1.021641951E1
1.219057752E1,1.819593310E0,-9.950302124E0,8.906430602E-1,1.015444126E1
1.219561283E1,1.877054095E0,-9.787496567E0,9.289502501E-1,1.000906438E1
1.220064815E1,1.886630893E0,-9.624691010E0,9.002198577E-1,9.849083660E0
1.220565295E1,1.972822189E0,-9.490615845E0,1.034295082E0,9.748516955E0
1.221068826E1,2.126051188E0,-9.337387085E0,1.005564690E0,9.629021319E0
1.221572358E1,2.202665567E0,-9.366117477E0,9.959878922E-1,9.673049368E0
1.222075890E1,2.173935175E0,-9.471462250E0,7.086837292E-1,9.743552941E0
1.222576370E1,2.269703150E0,-9.548076630E0,6.416460276E-1,9.835091730E0
1.223079902E1,2.308010340E0,-9.672574997E0,5.841852427E-1,9.961269558E0
1.223583433E1,2.413355350E0,-9.825803757E0,4.979939461E-1,1.013008892E1
1.224086965E1,2.422932148E0,-1.003649330E1,2.873041928E-1,1.032881124E1
1.224587445E1,2.394201756E0,-1.037168217E1,3.256114423E-1,1.064941387E1
1.225090977E1,2.308010340E0,-1.072602367E1,3.160346150E-1,1.097608188E1
1.225594508E1,2.183511972E0,-1.086967564E1,3.639186621E-1,1.109279089E1
1.226098040E1,2.078166962E0,-1.096544361E1,4.788403511E-1,1.117090057E1
1.226601572E1,1.991975784E0,-1.082179165E1,5.650315881E-1,1.101809433E1
1.227102052E1,1.886630893E0,-1.070687008E1,6.320692301E-1,1.089017697E1
1.227605583E1,1.733402014E0,-1.044829655E1,6.991068721E-1,1.061415723E1
1.228109115E1,1.580173135E0,-1.033337498E1,7.469909191E-1,1.048015176E1
1.228609595E1,1.446097851E0,-1.024718285E1,8.619126081E-1,1.038454855E1
1.229113127E1,1.417367458E0,-1.019929886E1,9.385270476E-1,1.033999327E1
1.229616658E1,1.312022567E0,-1.022802925E1,9.385270476E-1,1.035445888E1
1.230120190E1,1.359906554E0,-1.040998936E1,9.672574997E-1,1.054290336E1
1.230620670E1,1.312022567E0,-1.060152531E1,8.331822157E-1,1.071484646E1
1.231124202E1,1.388636947E0,-1.057279491E1,6.991068721E-1,1.068648938E1
1.231627733E1,1.474828243E0,-1.064940929E1,6.895300746E-1,1.077313735E1
1.232131265E1,1.551442742E0,-1.076433086E1,5.746083856E-1,1.089072855E1
1.232631745E1,1.819593310E0,-1.086967564E1,5.267243981E-1,1.103350383E1
1.233135277E1,2.001552582E0,-1.095586681E1,6.033388376E-1,1.115353075E1
1.233638808E1,2.202665567E0,-1.110909557E1,5.746083856E-1,1.133992570E1
1.234142340E1,2.327163935E0,-1.127190113E1,6.607996821E-1,1.152857768E1
1.234645872E1,2.557007313E0,-1.143470764E1,7.374141216E-1,1.174029833E1
1.235146352E1,2.815581083E0,-1.156878281E1,9.097966552E-1,1.194118765E1
1.235649883E1,3.074155092E0,-1.161666679E1,9.385270476E-1,1.205314108E1
1.236153415E1,3.217807055E0,-1.168370438E1,1.063025594E0,1.216524778E1
1.236656947E1,3.371036053E0,-1.176031876E1,9.768342972E-1,1.227286383E1
1.237157427E1,3.524264812E0,-1.172201157E1,1.005564690E0,1.228157799E1
1.237660958E1,3.495534420E0,-1.176989555E1,7.374141216E-1,1.230012121E1
1.238164490E1,3.505111217E0,-1.172201157E1,6.224924326E-1,1.225066760E1
1.238668022E1,3.342305660E0,-1.163582039E1,2.873041928E-1,1.210974265E1
1.239168502E1,3.064578056E0,-1.149216843E1,-1.149216816E-1,1.189431716E1
1.239672033E1,2.748543501E0,-1.143470764E1,-6.033388376E-1,1.177586719E1
1.240175565E1,2.317587137E0,-1.130063248E1,-1.187524080E0,1.159679775E1
1.240679097E1,1.886630893E0,-1.122401714E1,-1.829170108E0,1.152752360E1
1.241179577E1,1.446097851E0,-1.114740276E1,-2.260126352E0,1.146577335E1
1.241683108E1,1.139639974E0,-1.107078838E1,-2.691082716E0,1.145002449E1
1.242186640E1,9.002198577E-1,-1.107078838E1,-2.920926094E0,1.148497107E1
1.242690172E1,8.140285611E-1,-1.107078838E1,-3.016694069E0,1.150327958E1
1.243190652E1,8.140285611E-1,-1.101332760E1,-2.987963676E0,1.144045254E1
1.243694184E1,8.140285611E-1,-1.086009884E1,-2.940079689E0,1.128044582E1
1.244197715E1,8.714894056E-1,-1.073560047E1,-2.968810081E0,1.117257556E1
1.244698195E1,1.082179189E0,-1.057279491E1,-2.767697096E0,1.098249750E1
1.245201727E1,1.197100878E0,-1.040041256E1,-2.671929121E0,1.080466738E1
1.245705259E1,1.426944256E0,-1.013226128E1,-2.413355350E0,1.051300017E1
1.246208790E1,1.723825216E0,-9.892841339E0,-1.886630893E0,1.021759557E1
1.246712322E1,1.829170108E0,-9.528923035E0,-1.359906554E0,9.797733581E0
1.247212802E1,1.915361404E0,-9.270348549E0,-6.799532771E-1,9.490537813E0
1.247716334E1,2.240972757E0,-9.165003777E0,8.619125932E-2,9.435395172E0
1.248219865E1,2.489969730E0,-8.810662270E0,9.193734527E-1,9.201791480E0
1.248723397E1,2.643198729E0,-8.638279915E0,1.608903527E0,9.175780619E0
1.249223877E1,2.700659513E0,-8.580819130E0,2.691082716E0,9.389672248E0
1.249727408E1,3.016694069E0,-8.657433510E0,3.457227230E0,9.798164022E0
1.250230940E1,2.968810081E0,-8.638279915E0,4.156333923E0,1.003537866E1
1.250734472E1,2.806004286E0,-8.705317497E0,4.663905144E0,1.026685073E1
1.251238004E1,2.729389906E0,-8.848969460E0,4.903325081E0,1.047837901E1
1.251738484E1,2.566584110E0,-9.011775017E0,4.740519524E0,1.050104606E1
1.252242015E1,2.461239338E0,-9.203310966E0,4.740519524E0,1.064101298E1
1.252745547E1,2.528276920E0,-9.423578262E0,4.175487995E0,1.061276173E1
1.253249079E1,2.518700123E0,-9.730035782E0,3.725377798E0,1.071894987E1
1.253749559E1,2.394201756E0,-9.921571732E0,3.275267839E0,1.071900961E1
1.254253090E1,2.240972757E0,-1.024718285E1,2.796427488E0,1.085572300E1
