"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.587889108E0,-4.309563041E-1,1.551442742E0,9.969455719E0,1.009865066E1
1.592924421E0,-4.596867263E-1,1.455674648E0,9.959878922E0,1.007618423E1
1.597929217E0,-3.639186621E-1,1.503558636E0,1.005564690E1,1.017394515E1
1.602964530E0,-4.692635238E-1,1.484405041E0,1.015141487E1,1.027009691E1
1.607999842E0,-3.447650373E-1,1.484405041E0,1.017056847E1,1.028410347E1
1.613035156E0,-2.968810201E-1,1.503558636E0,1.021845245E1,1.033274395E1
1.618070469E0,-3.064578176E-1,1.532289028E0,1.018972206E1,1.030884386E1
1.623075265E0,-2.585737705E-1,1.580173135E0,1.010353088E1,1.022962090E1
1.628110577E0,-2.394201756E-1,1.714248419E0,1.009395409E1,1.024128306E1
1.633145891E0,-1.915361285E-1,1.742978811E0,1.005564690E1,1.020738437E1
1.638181203E0,-1.915361285E-1,1.963245392E0,1.003649330E1,1.022850020E1
1.643186000E0,-9.576806426E-2,2.126051188E0,9.940725327E0,1.016598668E1
1.648221312E0,2.873042040E-2,2.126051188E0,9.854534149E0,1.008130757E1
1.653256626E0,1.915361360E-2,2.308010340E0,9.911994934E0,1.017717653E1
1.658291938E0,1.915361285E-1,2.422932148E0,9.883264542E0,1.017773080E1
1.663327251E0,2.106897533E-1,2.451662540E0,9.844957352E0,1.014781871E1
1.668332047E0,1.723825186E-1,2.528276920E0,9.940725327E0,1.025865098E1
1.673367361E0,2.394201756E-1,2.528276920E0,9.940725327E0,1.025999640E1
1.678402673E0,2.394201756E-1,2.576161146E0,9.950302124E0,1.028116922E1
1.683437986E0,2.777273953E-1,2.633621931E0,1.002691650E1,1.037073534E1
1.688473299E0,2.394201756E-1,2.681505919E0,1.005564690E1,1.040979493E1
1.693478096E0,2.777273953E-1,2.633621931E0,1.009395409E1,1.043556448E1
1.698513408E0,3.064578176E-1,2.652775526E0,1.011310768E1,1.045973620E1
1.703548721E0,2.298433632E-1,2.633621931E0,1.010353088E1,1.044366453E1
1.708584034E0,2.011129409E-1,2.633621931E0,1.016099167E1,1.049867432E1
1.713619347E0,2.394201756E-1,2.614468336E0,1.007480049E1,1.041126177E1
1.718624143E0,2.298433632E-1,2.604891539E0,9.950302124E0,1.028818741E1
1.723659456E0,1.915361285E-1,2.614468336E0,9.787496567E0,1.013248340E1
1.728694769E0,2.202665508E-1,2.604891539E0,9.624691010E0,9.973397330E0
1.733730082E0,1.819593310E-1,2.547430515E0,9.433155060E0,9.772764492E0
1.738734878E0,1.149216816E-1,2.509123325E0,9.385271072E0,9.715565859E0
1.743770191E0,8.619125932E-2,2.480392933E0,9.404424667E0,9.726406395E0
1.748805504E0,9.576806799E-3,2.375048161E0,9.366117477E0,9.662561880E0
1.753840817E0,-1.915361360E-2,2.154781580E0,9.557653427E0,9.797560388E0
1.758876130E0,-5.746084079E-2,2.020706177E0,9.854534149E0,1.005974147E1
1.763880925E0,-6.703764945E-2,1.800439715E0,1.013226128E1,1.029119992E1
1.768916239E0,-7.661445439E-2,1.628057122E0,1.025675964E1,1.038544935E1
1.773951552E0,-9.576806426E-2,1.436521053E0,1.047702694E1,1.057548381E1
1.778986865E0,-2.585737705E-1,1.197100878E0,1.087925243E1,1.094796988E1
1.784022178E0,-2.873041928E-1,1.034295082E0,1.115697956E1,1.120850137E1
1.789026974E0,-3.351882398E-1,8.236053586E-1,1.151132202E1,1.154561439E1
1.794062287E0,-4.022258818E-1,5.171475410E-1,1.177947235E1,1.179767757E1
1.799097600E0,-5.267243981E-1,3.160346150E-1,1.185608673E1,1.187198842E1
1.804132913E0,-5.937620401E-1,4.788403213E-2,1.193270111E1,1.194756051E1
1.809137709E0,-6.033388376E-1,-8.619125932E-2,1.195185471E1,1.196738391E1
1.814173021E0,-6.512228847E-1,-3.064578176E-1,1.183693314E1,1.185879394E1
1.819208335E0,-7.469909191E-1,-4.884171486E-1,1.156878281E1,1.160315829E1
1.824243648E0,-8.714894056E-1,-7.086837292E-1,1.124317074E1,1.129914221E1
1.829278960E0,-1.015141487E0,-6.416460276E-1,1.086967564E1,1.093581594E1
1.834283756E0,-1.120486379E0,-6.991068721E-1,1.052491093E1,1.060744975E1
1.839319069E0,-1.168370485E0,-6.799532771E-1,1.008437729E1,1.017458065E1
1.844354382E0,-1.168370485E0,-5.746083856E-1,9.892841339E0,9.978154847E0
1.849389695E0,-1.244984865E0,-3.830722570E-1,9.557653427E0,9.646008019E0
1.854425009E0,-1.321599364E0,-2.394201756E-1,9.251194954E0,9.348184582E0
1.859429804E0,-1.264138460E0,-8.619125932E-2,8.906430244E0,8.996108863E0
1.864465117E0,-1.168370485E0,1.340752989E-1,8.753201485E0,8.831851562E0
1.869500430E0,-1.101332784E0,3.543418646E-1,8.542511940E0,8.620498959E0
1.874535744E0,-1.091755986E0,6.224924326E-1,8.408436775E0,8.501837270E0
1.879540539E0,-9.385270476E-1,8.427590132E-1,8.264783859E0,8.360486111E0
1.884575852E0,-8.523358107E-1,1.063025594E0,8.245630264E0,8.357446871E0
1.889611165E0,-7.757213712E-1,1.292868972E0,8.245630264E0,8.382342887E0
1.894646478E0,-6.033388376E-1,1.589749932E0,8.331821442E0,8.503562262E0
1.899681791E0,-4.213795066E-1,1.762132406E0,8.274360657E0,8.470402327E0
1.904686587E0,-3.160346150E-1,1.867477298E0,8.293514252E0,8.507039907E0
1.909721900E0,-3.064578176E-1,1.915361404E0,8.121131897E0,8.349569390E0
1.914757213E0,-3.256114423E-1,1.944091797E0,8.092401505E0,8.329014218E0
1.919792526E0,-2.298433632E-1,2.011129379E0,8.073247910E0,8.323148512E0
1.924827839E0,-1.723825186E-1,2.049436569E0,8.111555099E0,8.368227537E0
1.929832635E0,0.000000000E0,2.135627985E0,8.149862289E0,8.425031883E0
1.934867948E0,5.746084079E-2,2.097320795E0,8.264783859E0,8.526940161E0
1.939903261E0,1.628057212E-1,2.164358377E0,8.283937454E0,8.563560745E0
1.944938573E0,1.149216816E-1,2.173935175E0,8.552088737E0,8.824818577E0
1.949973887E0,1.819593310E-1,2.078166962E0,8.667010307E0,8.914536151E0
1.954978683E0,1.340752989E-1,1.915361404E0,8.887276649E0,9.092319382E0
1.960013996E0,1.819593310E-1,1.790862918E0,9.232041359E0,9.405896387E0
1.965049308E0,2.873042040E-2,1.695094824E0,9.528923035E0,9.678561159E0
1.970084622E0,0.000000000E0,1.446097851E0,9.739612579E0,9.846382696E0
1.975089418E0,-1.628057212E-1,1.216254473E0,9.921571732E0,9.997167912E0
1.980124731E0,-2.106897533E-1,1.015141487E0,1.008437729E1,1.013753262E1
1.985160043E0,-2.202665508E-1,7.182605267E-1,1.023760605E1,1.026513483E1
1.990195357E0,-2.777273953E-1,6.224924326E-1,1.039083576E1,1.041316941E1
1.995230669E0,-2.968810201E-1,4.788403511E-1,1.046745014E1,1.048260172E1
2.000235466E0,-4.118026793E-1,4.022258818E-1,1.063025570E1,1.064583033E1
2.005270778E0,-4.596867263E-1,3.256114423E-1,1.072602367E1,1.074080623E1
2.010306092E0,-4.979939461E-1,2.968810201E-1,1.074517727E1,1.076080717E1
2.015341404E0,-6.799532771E-1,2.106897533E-1,1.077390766E1,1.079739843E1
2.020376718E0,-6.703764796E-1,1.053448766E-1,1.084094524E1,1.086216350E1
2.025381513E0,-7.374141216E-1,2.873042040E-2,1.089840603E1,1.092336299E1
2.030416827E0,-7.182605267E-1,-1.053448766E-1,1.085052204E1,1.087477928E1
2.035452139E0,-9.097966552E-1,-1.628057212E-1,1.087925243E1,1.091844170E1
2.040487452E0,-9.768342972E-1,-3.160346150E-1,1.082179165E1,1.087038443E1
2.045522765E0,-1.005564690E0,-3.830722570E-1,1.065898609E1,1.071316429E1
2.050527561E0,-1.120486379E0,-3.830722570E-1,1.053448772E1,1.060083325E1
2.055562874E0,-1.149216771E0,-5.458779931E-1,1.031422138E1,1.039239360E1
2.060598187E0,-1.273715258E0,-4.884171486E-1,1.016099167E1,1.025215361E1
2.065633500E0,-1.206677675E0,-6.129156351E-1,9.854534149E0,9.947038750E0
2.070668813E0,-1.244984865E0,-6.224924326E-1,9.749189377E0,9.848054511E0
2.075673609E0,-1.379060149E0,-6.607996821E-1,9.471462250E0,9.594115919E0
2.080708922E0,-1.455674648E0,-6.512228847E-1,9.308655739E0,9.444265540E0
2.085744235E0,-1.599326730E0,-6.991068721E-1,9.002198219E0,9.169851099E0
2.090779548E0,-1.742978811E0,-6.512228847E-1,8.858546257E0,9.051845567E0
2.095784344E0,-1.695094824E0,-5.746083856E-1,8.772355080E0,8.953085217E0
2.100819656E0,-1.781286120E0,-6.033388376E-1,8.695740700E0,8.896791799E0
2.105854970E0,-1.771709204E0,-5.746083856E-1,8.695740700E0,8.892976702E0
2.110890283E0,-1.810016513E0,-5.937620401E-1,8.705317497E0,8.911299898E0
2.115925596E0,-1.733402014E0,-5.650315881E-1,8.705317497E0,8.894183266E0
2.120930391E0,-1.647210717E0,-6.320692301E-1,8.781931877E0,8.957407111E0
2.125965705E0,-1.532289028E0,-5.267243981E-1,8.877699852E0,9.024350554E0
2.131001018E0,-1.522712231E0,-5.363011956E-1,8.848969460E0,8.995028183E0
2.136036331E0,-1.484405041E0,-5.171475410E-1,8.916007042E0,9.053512107E0
2.141071644E0,-1.331176162E0,-3.926490843E-1,9.050082207E0,9.155882875E0
2.146076440E0,-1.340752959E0,-3.830722570E-1,9.002198219E0,9.109551890E0
2.151111752E0,-1.283292055E0,-2.873041928E-1,9.040505409E0,9.135651058E0
2.156147066E0,-1.254561663E0,-2.585737705E-1,9.030928612E0,9.121318816E0
2.161182379E0,-1.149216771E0,-2.298433632E-1,9.117119789E0,9.192137967E0
2.166217691E0,-1.091755986E0,-1.149216816E-1,9.145850182E0,9.211498991E0
2.171222487E0,-1.005564690E0,-1.436520964E-1,9.308655739E0,9.363913067E0
2.176257801E0,-1.053448796E0,-4.788403213E-2,9.423578262E0,9.482398141E0
2.181293114E0,-1.005564690E0,1.915361360E-2,9.461885452E0,9.515188044E0
2.186328426E0,-8.906430602E-1,-3.830722719E-2,9.634267807E0,9.675423954E0
2.191363740E0,-8.810662031E-1,1.053448766E-1,9.777919769E0,9.818100133E0
2.196368536E0,-8.044517636E-1,8.619125932E-2,9.864110947E0,9.897234783E0
2.201403848E0,-7.374141216E-1,2.011129409E-1,9.969455719E0,9.998713584E0
2.206439161E0,-6.703764796E-1,2.394201756E-1,1.024718285E1,1.027187826E1
2.211474475E0,-6.512228847E-1,2.585737705E-1,1.043871975E1,1.046220921E1
2.216479271E0,-6.416460276E-1,3.639186621E-1,1.053448772E1,1.056028305E1
2.221514583E0,-5.267243981E-1,3.734954596E-1,1.067813969E1,1.069764482E1
2.226549896E0,-4.884171486E-1,4.501099288E-1,1.083136845E1,1.085171381E1
2.231585209E0,-4.501099288E-1,5.171475410E-1,1.097502041E1,1.099641367E1
2.236620522E0,-3.447650373E-1,5.746083856E-1,1.104205799E1,1.106237237E1
2.241625318E0,-3.447650373E-1,6.607996821E-1,1.101332760E1,1.103851910E1
2.246660631E0,-3.160346150E-1,7.661445141E-1,1.100375080E1,1.103491672E1
2.251695944E0,-1.915361285E-1,9.097966552E-1,1.086967564E1,1.090936591E1
2.256731257E0,6.703764945E-2,1.101332784E0,1.063025570E1,1.068736470E1
2.261766570E0,1.723825186E-1,1.292868972E0,1.042914295E1,1.051038765E1
2.266771366E0,2.968810201E-1,1.379060149E0,1.020887566E1,1.030587635E1
2.271806679E0,2.489969730E-1,1.541865945E0,9.969455719E0,1.009105532E1
2.276841992E0,2.681505978E-1,1.714248419E0,9.662998199E0,9.817539742E0
2.281877304E0,2.489969730E-1,1.771709204E0,9.442731857E0,9.610730353E0
2.286882101E0,2.777273953E-1,1.829170108E0,9.155426979E0,9.340494578E0
2.291917414E0,2.394201756E-1,1.819593310E0,8.868123055E0,9.056039330E0
2.296952727E0,1.628057212E-1,1.877054095E0,8.676587105E0,8.878795052E0
2.301988039E0,1.532289088E-1,1.829170108E0,8.437167168E0,8.634531383E0
2.307023353E0,1.244984865E-1,1.810016513E0,8.245630264E0,8.442871437E0
2.312028149E0,1.149216816E-1,1.867477298E0,8.197746277E0,8.408550557E0
2.317063462E0,-5.746084079E-2,1.790862918E0,8.092401505E0,8.288392718E0
2.322098774E0,-4.788403213E-2,1.695094824E0,8.092401505E0,8.268167962E0
2.327134088E0,-1.723825186E-1,1.704671621E0,8.073247910E0,8.253057184E0
2.332169400E0,-3.543418646E-1,1.637633920E0,8.121131897E0,8.292176210E0
2.337174197E0,-4.788403511E-1,1.570596337E0,8.303091049E0,8.463886927E0
2.342209509E0,-6.895300746E-1,1.493981838E0,8.350975990E0,8.511535317E0
2.347244823E0,-7.852981687E-1,1.302445769E0,8.523358345E0,8.657984504E0
2.352280135E0,-8.427590132E-1,1.273715258E0,8.772355080E0,8.904313952E0
2.357315449E0,-9.097966552E-1,1.053448796E0,8.906430244E0,9.014542918E0
2.362320244E0,-9.864110947E-1,1.072602391E0,9.097966194E0,9.213928131E0
2.367355558E0,-1.034295082E0,9.289502501E-1,9.203310966E0,9.307719787E0
2.372390870E0,-1.082179189E0,8.427590132E-1,9.289502144E0,9.390218561E0
2.377426184E0,-1.091755986E0,8.619126081E-1,9.452308655E0,9.554107147E0
2.382461496E0,-1.101332784E0,7.852981687E-1,9.471462250E0,9.567561040E0
2.387466293E0,-1.168370485E0,7.565677166E-1,9.691728592E0,9.791173954E0
2.392501605E0,-1.187524080E0,7.565677166E-1,9.797073364E0,9.897739876E0
2.397536919E0,-1.177947283E0,6.991068721E-1,9.835380554E0,9.930308196E0
2.402572231E0,-1.197100878E0,6.607996821E-1,9.911994934E0,1.000586579E1
2.407577027E0,-1.244984865E0,6.320692301E-1,9.979032516E0,1.007623882E1
2.412612340E0,-1.264138460E0,6.033388376E-1,1.003649330E1,1.013376838E1
2.417647654E0,-1.312022567E0,5.458779931E-1,1.017056847E1,1.026936458E1
2.422682966E0,-1.388636947E0,4.309563041E-1,1.043871975E1,1.053949268E1
2.427718279E0,-1.340752959E0,4.884171486E-1,1.050575733E1,1.060222179E1
2.432723075E0,-1.283292055E0,4.501099288E-1,1.063025570E1,1.071689198E1
2.437758388E0,-1.216254473E0,4.118026793E-1,1.063983250E1,1.071703746E1
2.442793701E0,-1.187524080E0,5.363011956E-1,1.063983250E1,1.071932218E1
2.447829014E0,-1.120486379E0,5.937620401E-1,1.046745014E1,1.054398196E1
2.452864327E0,-1.015141487E0,6.799532771E-1,1.034295177E1,1.041486918E1
2.457869123E0,-9.768342972E-1,8.140285611E-1,1.020887566E1,1.028775923E1
2.462904436E0,-8.427590132E-1,9.481038451E-1,9.979032516E0,1.005933565E1
2.467939749E0,-7.948749661E-1,1.091755986E0,9.892841339E0,9.984591484E0
2.472975062E0,-7.278373241E-1,1.235408068E0,9.672574997E0,9.778276297E0
2.477979857E0,-4.979939461E-1,1.388636947E0,9.548076630E0,9.661370393E0
2.483015171E0,-5.075707436E-1,1.522712231E0,9.452308655E0,9.587618031E0
2.488050483E0,-2.394201756E-1,1.608903527E0,9.318233490E0,9.459142031E0
2.493085797E0,-1.915361285E-1,1.723825216E0,9.145850182E0,9.308857879E0
2.498121110E0,-3.830722719E-2,1.867477298E0,9.184157372E0,9.372176136E0
2.503125906E0,8.619125932E-2,2.020706177E0,9.107542992E0,9.329417009E0
2.508161218E0,1.819593310E-1,2.068590164E0,9.145850182E0,9.378632630E0
2.513196532E0,2.298433632E-1,2.068590164E0,9.040505409E0,9.276994734E0
2.518231845E0,2.011129409E-1,2.135627985E0,9.107542992E0,9.356745837E0
2.523236641E0,1.723825186E-1,2.087743998E0,9.021351814E0,9.261381068E0
2.528271953E0,1.340752989E-1,2.164358377E0,8.992621422E0,9.250387203E0
2.533307267E0,5.746084079E-2,2.116474390E0,9.002198219E0,9.247828846E0
2.538342579E0,0.000000000E0,2.068590164E0,8.973467827E0,9.208810461E0
2.543347376E0,-2.681505978E-1,1.953668594E0,8.983044624E0,9.196946039E0
2.548382688E0,-3.543418646E-1,1.810016513E0,8.868123055E0,9.057887416E0
2.553418002E0,-4.884171486E-1,1.752555609E0,8.868123055E0,9.052823260E0
2.558422797E0,-5.841852427E-1,1.666364431E0,8.896853447E0,9.070393821E0
2.563458110E0,-7.757213712E-1,1.570596337E0,8.896853447E0,9.067663302E0
2.568493423E0,-7.948749661E-1,1.503558636E0,8.839392662E0,9.001520839E0
2.573528737E0,-8.906430602E-1,1.398213744E0,8.973467827E0,9.125314875E0
2.578533532E0,-9.576807022E-1,1.369483352E0,8.954314232E0,9.108917627E0
2.583568845E0,-1.034295082E0,1.235408068E0,8.973467827E0,9.116969028E0
2.588604158E0,-1.149216771E0,1.225831270E0,8.963891029E0,9.120016660E0
2.593639472E0,-1.216254473E0,1.187524080E0,9.040505409E0,9.198925287E0
2.598644267E0,-1.225831270E0,1.130063176E0,9.155426979E0,9.305995286E0
2.603679580E0,-1.206677675E0,1.082179189E0,9.366117477E0,9.505332157E0
2.608714893E0,-1.321599364E0,1.024718285E0,9.519346237E0,9.665124170E0
2.613750206E0,-1.273715258E0,1.043871999E0,9.538499832E0,9.679617676E0
2.618755002E0,-1.264138460E0,1.063025594E0,9.672574997E0,9.812582562E0
2.623790315E0,-1.312022567E0,1.005564690E0,9.797073364E0,9.935552831E0
2.628825628E0,-1.283292055E0,9.864110947E-1,9.921571732E0,1.005273251E1
2.633860941E0,-1.206677675E0,1.024718285E0,9.979032516E0,1.010382148E1
2.638896254E0,-1.225831270E0,1.072602391E0,1.007480049E1,1.020562311E1
2.643901050E0,-1.235408068E0,1.101332784E0,1.011310768E1,1.024763943E1
2.648936363E0,-1.254561663E0,1.187524080E0,1.017056847E1,1.031623000E1
2.653971676E0,-1.177947283E0,1.168370485E0,1.016099167E1,1.029555249E1
2.659006989E0,-1.187524080E0,1.312022567E0,1.013226128E1,1.028563733E1
2.664011785E0,-1.101332784E0,1.493981838E0,1.035252857E1,1.051759305E1
2.669047098E0,-1.034295082E0,1.513135433E0,1.028549004E1,1.044751887E1
2.674082411E0,-9.864110947E-1,1.704671621E0,1.040998936E1,1.059465859E1
2.679117724E0,-9.193734527E-1,1.800439715E0,1.028549004E1,1.048227723E1
2.684122520E0,-7.565677166E-1,1.953668594E0,1.030464458E1,1.051546079E1
2.689157832E0,-7.182605267E-1,1.991975784E0,1.029506683E1,1.051057880E1
2.694193146E0,-6.129156351E-1,2.049436569E0,1.026633644E1,1.048682601E1
2.699228459E0,-4.788403511E-1,2.202665567E0,1.028549004E1,1.052959301E1
2.704233255E0,-4.213795066E-1,2.308010340E0,1.028549004E1,1.054968140E1
2.709268567E0,-4.022258818E-1,2.442085743E0,1.033337498E1,1.062563913E1
2.714303880E0,-3.351882398E-1,2.451662540E0,1.029506683E1,1.058826716E1
2.719339193E0,-2.202665508E-1,2.442085743E0,1.037168217E1,1.065758374E1
2.724343990E0,-2.681505978E-1,2.432508945E0,1.037168217E1,1.065649077E1
2.729379302E0,-2.681505978E-1,2.375048161E0,1.034295177E1,1.061552683E1
2.734414615E0,-2.394201756E-1,2.336740971E0,1.024718285E1,1.051296517E1
2.739449928E0,-3.351882398E-1,2.260126352E0,1.022802925E1,1.048012904E1
2.744454725E0,-4.022258818E-1,2.250549555E0,1.030464458E1,1.055521004E1
2.749490037E0,-5.267243981E-1,2.193088770E0,1.024718285E1,1.049246555E1
2.754525350E0,-5.554547906E-1,2.183511972E0,1.013226128E1,1.037973859E1
2.759560663E0,-6.607996821E-1,2.059013367E0,1.008437729E1,1.031362485E1
2.764565459E0,-7.661445141E-1,2.087743998E0,1.007480049E1,1.031732801E1
2.769600772E0,-8.236053586E-1,1.896207690E0,1.007480049E1,1.028472335E1
2.774636085E0,-9.481038451E-1,1.867477298E0,9.959878922E0,1.017769917E1
2.779671398E0,-8.810662031E-1,1.723825216E0,9.911994934E0,1.009928189E1
2.784676194E0,-9.481038451E-1,1.695094824E0,9.864110947E0,1.005350348E1
2.789711507E0,-1.091755986E0,1.714248419E0,9.883264542E0,1.009006922E1
2.794746819E0,-1.177947283E0,1.666364431E0,9.825803757E0,1.003547456E1
2.799782133E0,-1.187524080E0,1.675941229E0,9.844957352E0,1.005694674E1
2.804817446E0,-1.177947283E0,1.714248419E0,9.758766174E0,9.977961951E0
2.809822242E0,-1.130063176E0,1.647210717E0,9.653421402E0,9.857935417E0
2.814857554E0,-1.063025594E0,1.580173135E0,9.538499832E0,9.726764601E0
2.819892868E0,-1.063025594E0,1.608903527E0,9.337387085E0,9.534431894E0
2.824928181E0,-9.576807022E-1,1.589749932E0,9.088389397E0,9.275951649E0
2.829932977E0,-8.810662031E-1,1.551442742E0,9.002198219E0,9.177299440E0
2.834968289E0,-8.140285611E-1,1.618480325E0,8.925583839E0,9.107588481E0
2.840003603E0,-8.236053586E-1,1.474828243E0,9.126696587E0,9.281704300E0
2.845038915E0,-7.565677166E-1,1.484405041E0,9.452308655E0,9.598020209E0
2.850043712E0,-7.374141216E-1,1.369483352E0,9.883264542E0,1.000490791E1
2.855079024E0,-7.661445141E-1,1.436521053E0,1.013226128E1,1.026222630E1
2.860114338E0,-8.619126081E-1,1.379060149E0,1.071644688E1,1.083913898E1
2.865149650E0,-8.810662031E-1,1.177947283E0,1.104205799E1,1.113960871E1
2.870154446E0,-9.959878922E-1,1.053448796E0,1.138682365E1,1.147874118E1
2.875189759E0,-1.082179189E0,7.374141216E-1,1.173158836E1,1.180445072E1
2.880225073E0,-1.206677675E0,4.596867263E-1,1.199016190E1,1.205949274E1
2.885260385E0,-1.379060149E0,1.915361285E-1,1.227746677E1,1.235615973E1
2.890265181E0,-1.618480325E0,-8.619125932E-2,1.256477070E1,1.266887407E1
2.895300494E0,-1.924938202E0,-3.926490843E-1,1.265096188E1,1.280259336E1
2.900335808E0,-1.991975784E0,-6.799532771E-1,1.285207462E1,1.302329168E1
2.905371120E0,-2.231395960E0,-8.523358107E-1,1.275630665E1,1.297801848E1
2.910375916E0,-2.355894566E0,-1.072602391E0,1.268926907E1,1.295060865E1
2.915411229E0,-2.461239338E0,-1.110909581E0,1.247857952E1,1.276741031E1
2.920446542E0,-2.557007313E0,-1.120486379E0,1.204762268E1,1.236685038E1
2.925481855E0,-2.489969730E0,-1.034295082E0,1.151132202E1,1.182286980E1
2.930486651E0,-2.422932148E0,-8.906430602E-1,1.079306126E1,1.109747794E1
2.935521964E0,-2.384624958E0,-6.895300746E-1,1.018014526E1,1.047841808E1
2.940557277E0,-2.135627985E0,-3.734954596E-1,9.567230225E0,9.809806314E0
2.945592590E0,-2.030282974E0,-9.576806426E-2,8.906430244E0,9.135410236E0
2.950627903E0,-1.733402014E0,2.681505978E-1,8.494627953E0,8.673827952E0
2.955632699E0,-1.695094824E0,4.405331016E-1,7.910442352E0,8.102006794E0
2.960668012E0,-1.532289028E0,7.948749661E-1,7.517793179E0,7.713426616E0
2.965703325E0,-1.225831270E0,9.672574997E-1,7.134721279E0,7.303594807E0
2.970738637E0,-1.053448796E0,1.158793569E0,6.971915245E0,7.145639166E0
2.975743434E0,-8.044517636E-1,1.283292055E0,6.933608055E0,7.097105170E0
2.980778747E0,-6.512228847E-1,1.465251446E0,6.952761650E0,7.135260865E0
2.985814060E0,-3.256114423E-1,1.561019540E0,7.249642849E0,7.422945928E0
2.990849372E0,-8.619125932E-2,1.541865945E0,7.584830761E0,7.740441667E0
2.995884686E0,2.489969730E-1,1.628057122E0,8.034940720E0,8.202002308E0
3.000889482E0,4.309563041E-1,1.599326730E0,8.513781548E0,8.673410261E0
3.005924795E0,6.129156351E-1,1.551442742E0,8.877699852E0,9.033061210E0
3.010960107E0,8.140285611E-1,1.532289028E0,9.404424667E0,9.563145690E0
3.015995421E0,8.236053586E-1,1.446097851E0,9.940725327E0,1.007906468E1
3.021000217E0,9.385270476E-1,1.292868972E0,1.048660374E1,1.060760110E1
3.026035530E0,1.082179189E0,1.005564690E0,1.074517727E1,1.084624851E1
3.031070842E0,1.149216771E0,8.236053586E-1,1.110909557E1,1.119870660E1
3.036106156E0,1.120486379E0,5.841852427E-1,1.138682365E1,1.145672357E1
3.041141468E0,9.768342972E-1,2.298433632E-1,1.159751320E1,1.164084815E1
3.046146264E0,8.236053586E-1,-3.830722719E-2,1.172201157E1,1.175097223E1
3.051181577E0,7.469909191E-1,-2.394201756E-1,1.172201157E1,1.174822849E1
3.056216891E0,5.458779931E-1,-4.213795066E-1,1.166455078E1,1.168491713E1
3.061252203E0,2.873041928E-1,-5.650315881E-1,1.148259163E1,1.150007456E1
3.066256999E0,1.149216816E-1,-7.086837292E-1,1.139640045E1,1.141899220E1
3.071292312E0,-7.661445439E-2,-7.661445141E-1,1.103248119E1,1.105931682E1
3.076327625E0,-2.298433632E-1,-9.002198577E-1,1.081221485E1,1.085206035E1
3.081362938E0,-3.351882398E-1,-9.385270476E-1,1.049618053E1,1.054338608E1
3.086398252E0,-3.256114423E-1,-1.043871999E0,1.041956615E1,1.047678626E1
3.091403047E0,-4.405331016E-1,-1.082179189E0,9.998186111E0,1.006622604E1
3.096438360E0,-3.351882398E-1,-1.235408068E0,9.730035782E0,9.813876939E0
3.101473673E0,-4.022258818E-1,-1.283292055E0,9.423578262E0,9.519057276E0
3.106508987E0,-5.171475410E-1,-1.388636947E0,9.107542992E0,9.227301528E0
3.111513782E0,-5.650315881E-1,-1.388636947E0,8.858546257E0,8.984509728E0
3.116549095E0,-6.895300746E-1,-1.340752959E0,8.695740700E0,8.825473162E0
3.121584408E0,-6.799532771E-1,-1.398213744E0,8.590395927E0,8.729962218E0
3.126619721E0,-6.991068721E-1,-1.331176162E0,8.590395927E0,8.720990917E0
3.131655034E0,-6.799532771E-1,-1.254561663E0,8.599972725E0,8.717556555E0
3.136659830E0,-7.852981687E-1,-1.292868972E0,8.820239067E0,8.949012269E0
3.141695143E0,-5.746083856E-1,-1.312022567E0,9.088389397E0,9.200565191E0
3.146730456E0,-4.213795066E-1,-1.177947283E0,9.375694275E0,9.458792926E0
3.151765769E0,-2.011129409E-1,-1.072602391E0,9.595960617E0,9.657814580E0
3.156801082E0,-9.576806799E-3,-9.768342972E-1,9.672574997E0,9.721779880E0
3.161805878E0,1.149216816E-1,-8.619126081E-1,9.758766174E0,9.797429131E0
3.166841191E0,1.628057212E-1,-6.416460276E-1,9.825803757E0,9.848077721E0
3.171876504E0,4.979939461E-1,-4.596867263E-1,9.605537415E0,9.629416331E0
3.176911816E0,6.224924326E-1,-1.723825186E-1,9.404424667E0,9.426580286E0
3.181916613E0,7.757213712E-1,5.746084079E-2,9.279925346E0,9.312467977E0
3.186951925E0,7.757213712E-1,2.681505978E-1,9.088389397E0,9.125375073E0
3.191987239E0,8.140285611E-1,4.788403511E-1,9.011775017E0,9.061126836E0
3.196992035E0,8.523358107E-1,6.320692301E-1,8.935160637E0,8.997948847E0
3.202027347E0,8.906430602E-1,7.278373241E-1,8.848969460E0,8.923410375E0
3.207062660E0,9.097966552E-1,9.193734527E-1,8.734047890E0,8.829301787E0
3.212097974E0,9.193734527E-1,1.034295082E0,8.695740700E0,8.805164404E0
3.217102770E0,9.002198577E-1,1.082179189E0,8.667010307E0,8.780579437E0
3.222138082E0,7.948749661E-1,1.139639974E0,8.753201485E0,8.862795367E0
3.227173395E0,7.948749661E-1,1.110909581E0,8.619126320E0,8.726699538E0
3.232208709E0,6.224924326E-1,1.082179189E0,8.705317497E0,8.794382375E0
3.237213505E0,4.596867263E-1,9.193734527E-1,8.743624687E0,8.803836215E0
3.242248817E0,3.447650373E-1,8.523358107E-1,8.791508675E0,8.839454963E0
3.247284130E0,2.298433632E-1,8.140285611E-1,8.801085472E0,8.841638760E0
