"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.412631654E0,-4.807557106E0,-1.684560394E1,-5.975927353E0,1.850942153E1
3.417636452E0,-7.163451672E0,-1.712333107E1,-5.324704647E0,1.930999706E1
3.422671768E0,-8.303091049E0,-1.672110558E1,-4.328716755E0,1.916440663E1
3.427707083E0,-8.418013573E0,-1.571553993E1,-3.505111217E0,1.816939604E1
3.432742399E0,-7.173028469E0,-1.352245140E1,-2.566584110E0,1.552083707E1
3.437747197E0,-5.602431774E0,-1.093671322E1,-1.800439715E0,1.241936073E1
3.442782513E0,-4.118026733E0,-8.887276649E0,-1.359906554E0,9.888942120E0
3.447817828E0,-3.093308687E0,-7.316680431E0,-1.101332784E0,8.019682355E0
3.452853144E0,-2.365471363E0,-6.387730122E0,-7.565677166E-1,6.853535262E0
3.457857941E0,-1.742978811E0,-5.765237808E0,-5.937620401E-1,6.052148006E0
3.462893257E0,-1.292868972E0,-5.439626217E0,-3.351882398E-1,5.601195829E0
3.467928572E0,-1.158793569E0,-5.544970989E0,-3.256114423E-1,5.674110381E0
3.472963888E0,-1.264138460E0,-6.119579315E0,-4.118026793E-1,6.262338101E0
3.477999204E0,-1.359906554E0,-6.885724068E0,-4.979939461E-1,7.036372627E0
3.483004002E0,-1.283292055E0,-7.450755596E0,-5.746083856E-1,7.582266960E0
3.488039317E0,-1.072602391E0,-8.025363922E0,-5.363011956E-1,8.114466153E0
3.493074632E0,-9.002198577E-1,-8.379706383E0,-2.011129409E-1,8.430321540E0
3.498109948E0,-7.565677166E-1,-8.801085472E0,-9.576806799E-3,8.833549225E0
3.503114747E0,-5.458779931E-1,-9.165003777E0,2.298433632E-1,9.184122439E0
3.508150062E0,-4.692635238E-1,-9.595960617E0,4.692635238E-1,9.618881259E0
3.513185377E0,-5.458779931E-1,-1.007480049E1,5.075707436E-1,1.010233714E1
3.518220693E0,-6.129156351E-1,-1.058237171E1,3.256114423E-1,1.060510629E1
3.523256008E0,-7.278373241E-1,-1.094629002E1,2.873041928E-1,1.097422234E1
3.528260807E0,-6.607996821E-1,-1.107078838E1,2.489969730E-1,1.109328676E1
3.533296122E0,-4.118026793E-1,-1.104205799E1,5.746084079E-2,1.104988361E1
3.538331438E0,-3.351882398E-1,-1.126232433E1,1.915361360E-2,1.126732743E1
3.543366753E0,-1.723825186E-1,-1.108036518E1,-1.053448766E-1,1.108220672E1
3.548371551E0,-1.340752989E-1,-1.094629002E1,-1.723825186E-1,1.094846825E1
3.553406866E0,-9.576806799E-3,-1.072602367E1,-4.596867263E-1,1.073587386E1
3.558442182E0,2.106897533E-1,-1.032379818E1,-6.991068721E-1,1.034958692E1
3.563477497E0,2.777273953E-1,-1.010353088E1,-8.906430602E-1,1.014651240E1
3.568512814E0,3.447650373E-1,-9.931148529E0,-1.053448796E0,9.992813838E0
3.573517611E0,0.000000000E0,-1.013226128E1,-1.101332784E0,1.019194056E1
3.578552927E0,-1.340752989E-1,-1.014183807E1,-1.034295082E0,1.019532354E1
3.583588242E0,-1.340752989E-1,-1.018014526E1,-6.607996821E-1,1.020245020E1
3.588623558E0,-9.576806426E-2,-1.018972206E1,-2.489969730E-1,1.019321376E1
3.593658873E0,9.576806799E-3,-1.036210537E1,1.819593310E-1,1.036370728E1
3.598663672E0,2.106897533E-1,-1.035252857E1,5.746083856E-1,1.037060330E1
3.603698987E0,4.118026793E-1,-1.037168217E1,6.607996821E-1,1.040086673E1
3.608734303E0,4.501099288E-1,-1.040998936E1,4.692635238E-1,1.043027735E1
3.613769618E0,4.501099288E-1,-1.046745014E1,4.788403511E-1,1.048805985E1
3.618774417E0,3.830722570E-1,-1.057279491E1,3.351882398E-1,1.058504076E1
3.623809732E0,4.022258818E-1,-1.057279491E1,4.118026793E-1,1.058845406E1
3.628845048E0,3.830722570E-1,-1.072602367E1,3.639186621E-1,1.073902998E1
3.633880363E0,4.309563041E-1,-1.075475407E1,1.628057212E-1,1.076461630E1
3.638885161E0,2.968810201E-1,-1.089840603E1,-9.576806426E-2,1.090286952E1
3.643920476E0,3.256114423E-1,-1.102290440E1,-2.202665508E-1,1.102991213E1
3.648955792E0,1.723825186E-1,-1.115697956E1,-4.022258818E-1,1.116555840E1
3.653991107E0,2.489969730E-1,-1.115697956E1,-5.841852427E-1,1.117503758E1
3.659026422E0,2.202665508E-1,-1.123359394E1,-1.034295082E0,1.128325824E1
3.664031221E0,8.619125932E-2,-1.130063248E1,-1.474828243E0,1.139679085E1
3.669066537E0,-8.619125932E-2,-1.121444035E1,-1.877054095E0,1.137077101E1
3.674101852E0,-1.915361285E-1,-1.111867237E1,-2.231395960E0,1.134198789E1
3.679137167E0,-2.585737705E-1,-1.104205799E1,-2.442085743E0,1.131183839E1
3.684141966E0,-2.298433632E-1,-1.087925243E1,-2.777273893E0,1.123050363E1
3.689177282E0,9.576806799E-3,-1.048660374E1,-2.777273893E0,1.084814269E1
3.694212597E0,5.650315881E-1,-1.008437729E1,-2.633621931E0,1.043790642E1
3.699247912E0,9.768342972E-1,-9.873687744E0,-2.269703150E0,1.017818586E1
3.704283228E0,1.043871999E0,-9.758766174E0,-1.953668594E0,1.000699790E1
3.709288027E0,1.082179189E0,-9.797073364E0,-1.522712231E0,9.973585656E0
3.714323342E0,1.063025594E0,-9.720458984E0,-1.244984865E0,9.857349217E0
3.719358657E0,1.024718285E0,-9.605537415E0,-6.512228847E-1,9.681967147E0
3.724393973E0,1.072602391E0,-9.557653427E0,-5.363011956E-1,9.632592273E0
3.729398770E0,1.168370485E0,-9.385271072E0,-3.256114423E-1,9.463320004E0
3.734434086E0,9.768342972E-1,-9.318233490E0,9.576806799E-3,9.369299458E0
3.739469401E0,1.254561663E0,-9.212887764E0,7.182605267E-1,9.325616553E0
3.744504717E0,2.518700123E0,-8.485051155E0,3.734954596E0,9.606759560E0
3.749540032E0,2.336740971E0,-8.810662270E0,3.198653460E0,9.660202480E0
3.754544831E0,2.183511972E0,-8.877699852E0,1.896207690E0,9.336856152E0
3.759580146E0,2.547430515E0,-8.925583839E0,8.619126081E-1,9.321928044E0
3.764615462E0,2.269703150E0,-9.241618156E0,-1.474828243E0,9.629858612E0
3.769650777E0,1.484405041E0,-9.816226959E0,-3.122039080E0,1.040715610E1
3.774686092E0,1.130063176E0,-1.018014526E1,-4.491522312E0,1.118419300E1
3.779690891E0,1.254561663E0,-1.046745014E1,-5.181052685E0,1.174669078E1
3.784726207E0,1.474828243E0,-1.039083576E1,-5.085284233E0,1.166210538E1
3.789761522E0,1.714248419E0,-1.034295177E1,-4.663905144E0,1.147463770E1
3.794796837E0,2.068590164E0,-1.024718285E1,-3.821146011E0,1.113036290E1
3.799801635E0,2.049436569E0,-1.018972206E1,-3.007117271E0,1.082004530E1
3.804836952E0,2.059013367E0,-1.009395409E1,-2.470816135E0,1.059397836E1
3.809872267E0,1.752555609E0,-1.011310768E1,-1.829170108E0,1.042555809E1
3.814907582E0,1.896207690E0,-1.004607010E1,-1.513135433E0,1.033482979E1
3.819912380E0,1.848323703E0,-9.988609314E0,-1.158793569E0,1.022406079E1
3.824947696E0,1.905784607E0,-9.940725327E0,-9.959878922E-1,1.017064535E1
3.829983011E0,2.001552582E0,-9.854534149E0,-7.565677166E-1,1.008416832E1
3.835018326E0,2.068590164E0,-9.902418137E0,-7.948749661E-1,1.014735317E1
3.840053642E0,2.221819162E0,-9.787496567E0,-7.757213712E-1,1.006644491E1
3.845058441E0,2.135627985E0,-9.777919769E0,-8.236053586E-1,1.004225810E1
3.850093756E0,2.183511972E0,-9.672574997E0,-7.948749661E-1,9.947776526E0
3.855129071E0,2.250549555E0,-9.672574997E0,-8.714894056E-1,9.969111001E0
3.860164387E0,2.020706177E0,-9.768342972E0,-8.427590132E-1,1.001069531E1
3.865169186E0,1.963245392E0,-9.758766174E0,-7.278373241E-1,9.980861530E0
3.870204501E0,1.723825216E0,-9.768342972E0,-7.948749661E-1,9.951076525E0
3.875239816E0,1.570596337E0,-9.739612579E0,-1.005564690E0,9.916551134E0
3.880275132E0,1.628057122E0,-9.710882187E0,-1.446097851E0,9.952035060E0
3.885310447E0,1.493981838E0,-9.682151794E0,-1.982398987E0,9.995296436E0
3.890315245E0,1.340752959E0,-9.595960617E0,-2.336740971E0,9.966967293E0
3.895350561E0,1.158793569E0,-9.519346237E0,-2.422932148E0,9.890973436E0
3.900385877E0,1.063025594E0,-9.548076630E0,-2.624045134E0,9.958986073E0
3.905421192E0,9.193734527E-1,-9.509769440E0,-2.489969730E0,9.873242203E0
3.910425990E0,9.959878922E-1,-9.423578262E0,-2.403778553E0,9.776194069E0
3.915461305E0,9.385270476E-1,-9.471462250E0,-2.355894566E0,9.805083853E0
3.920496621E0,9.097966552E-1,-9.567230225E0,-2.202665567E0,9.859582127E0
3.925531936E0,9.672574997E-1,-9.634267807E0,-2.106897593E0,9.909274480E0
3.930536735E0,9.097966552E-1,-9.768342972E0,-1.848323703E0,9.983213655E0
3.935572050E0,8.714894056E-1,-9.835380554E0,-1.723825216E0,1.002326183E1
3.940607366E0,7.852981687E-1,-9.902418137E0,-1.599326730E0,1.006143251E1
3.945642681E0,7.565677166E-1,-9.998186111E0,-1.522712231E0,1.014173421E1
3.950647480E0,7.086837292E-1,-1.007480049E1,-1.647210717E0,1.023313934E1
3.955682795E0,9.385270476E-1,-1.008437729E1,-1.723825216E0,1.027361045E1
3.960718111E0,1.015141487E0,-9.988609314E0,-1.819593310E0,1.020361446E1
3.965753426E0,1.216254473E0,-9.854534149E0,-1.896207690E0,1.010874482E1
3.970788741E0,1.426944256E0,-9.816226959E0,-1.886630893E0,1.009722030E1
3.975793539E0,1.628057122E0,-9.682151794E0,-1.762132406E0,9.974955839E0
3.980828855E0,1.723825216E0,-9.624691010E0,-1.695094824E0,9.923688672E0
3.985864170E0,1.570596337E0,-9.653421402E0,-1.446097851E0,9.886683803E0
3.990899486E0,1.321599364E0,-9.567230225E0,-1.379060149E0,9.756040485E0
3.995904284E0,1.206677675E0,-9.548076630E0,-1.484405041E0,9.737828129E0
4.000939600E0,1.149216771E0,-9.490615845E0,-1.474828243E0,9.673035028E0
4.005974915E0,1.082179189E0,-9.595960617E0,-1.455674648E0,9.765887601E0
4.011010230E0,1.024718285E0,-9.662998199E0,-1.369483352E0,9.813208773E0
4.016015029E0,1.015141487E0,-9.701305389E0,-1.407790542E0,9.855339299E0
4.021050345E0,1.082179189E0,-9.797073364E0,-1.493981838E0,9.969239692E0
4.026085660E0,1.254561663E0,-9.921571732E0,-1.675941229E0,1.014003400E1
4.031120975E0,1.398213744E0,-9.998186111E0,-1.704671621E0,1.023839013E1
4.036156291E0,1.340752959E0,-9.998186111E0,-1.762132406E0,1.024043235E1
4.041161090E0,1.493981838E0,-9.911994934E0,-1.857900500E0,1.019467604E1
4.046196405E0,1.407790542E0,-9.969455719E0,-1.857900500E0,1.023834536E1
4.051231720E0,1.379060149E0,-9.835380554E0,-1.675941229E0,1.007200559E1
4.056267036E0,1.388636947E0,-9.854534149E0,-1.522712231E0,1.006771118E1
4.061271834E0,1.379060149E0,-9.768342972E0,-1.379060149E0,9.961131372E0
4.066307149E0,1.369483352E0,-9.816226959E0,-1.149216771E0,9.977699913E0
4.071342464E0,1.273715258E0,-9.672574997E0,-9.672574997E-1,9.803909664E0
4.076377780E0,1.264138460E0,-9.586383820E0,-8.044517636E-1,9.702780190E0
4.081382579E0,1.235408068E0,-9.586383820E0,-6.224924326E-1,9.685684522E0
4.086417894E0,1.130063176E0,-9.519346237E0,-5.554547906E-1,9.602266690E0
4.091453209E0,9.672574997E-1,-9.567230225E0,-6.991068721E-1,9.641381211E0
4.096488525E0,8.140285611E-1,-9.634267807E0,-8.427590132E-1,9.705256381E0
4.101493324E0,6.224924326E-1,-9.816226959E0,-1.244984865E0,9.914423627E0
4.106528639E0,5.171475410E-1,-9.854534149E0,-1.781286120E0,1.002757524E1
4.111563954E0,7.757213712E-1,-9.758766174E0,-2.317587137E0,1.006014269E1
4.116599270E0,6.895300746E-1,-9.595960617E0,-2.585737944E0,9.962125908E0
4.121634585E0,7.565677166E-1,-9.624691010E0,-2.748543501E0,1.003800593E1
4.126639383E0,7.374141216E-1,-9.567230225E0,-2.920926094E0,1.003032816E1
4.131674699E0,8.619126081E-1,-9.605537415E0,-2.940079689E0,1.008232666E1
4.136710015E0,1.015141487E0,-9.576807022E0,-2.968810081E0,1.007767723E1
4.141745330E0,1.206677675E0,-9.662998199E0,-2.786850691E0,1.012897537E1
4.146750128E0,1.484405041E0,-9.739612579E0,-2.681505919E0,1.021048410E1
4.151785443E0,1.570596337E0,-9.758766174E0,-2.537853718E0,1.020494937E1
4.156820759E0,1.685518026E0,-9.883264542E0,-2.489969730E0,1.033052943E1
4.161856074E0,1.829170108E0,-9.854534149E0,-2.489969730E0,1.032751935E1
4.166891389E0,1.924938202E0,-9.777919769E0,-2.260126352E0,1.021867277E1
4.171896188E0,2.126051188E0,-9.720458984E0,-2.193088770E0,1.018906546E1
4.176931504E0,2.126051188E0,-9.691728592E0,-1.944091797E0,1.011084515E1
4.181966819E0,2.298433542E0,-9.624691010E0,-1.752555609E0,1.004932460E1
4.187002134E0,2.403778553E0,-9.490615845E0,-1.599326730E0,9.920069880E0
4.192006933E0,2.480392933E0,-9.404424667E0,-1.283292055E0,9.810320633E0
4.197042249E0,2.451662540E0,-9.337387085E0,-1.120486379E0,9.718690061E0
4.202077564E0,2.288856745E0,-9.232041359E0,-8.427590132E-1,9.548805978E0
4.207112879E0,2.193088770E0,-9.318233490E0,-7.852981687E-1,9.604988649E0
4.212117677E0,2.059013367E0,-9.251194954E0,-7.852981687E-1,9.510038766E0
4.217152993E0,1.991975784E0,-9.251194954E0,-9.289502501E-1,9.508707807E0
4.222188309E0,1.972822189E0,-9.279925346E0,-9.097966552E-1,9.530832691E0
4.227223624E0,1.963245392E0,-9.356540680E0,-1.139639974E0,9.627978253E0
4.232258940E0,1.953668594E0,-9.356540680E0,-1.292868972E0,9.645371151E0
4.237263738E0,1.982398987E0,-9.423578262E0,-1.589749932E0,9.760176118E0
4.242299053E0,2.011129379E0,-9.538499832E0,-1.838746905E0,9.920111421E0
4.247334368E0,1.905784607E0,-9.682151794E0,-1.972822189E0,1.006320554E1
4.252369684E0,1.963245392E0,-9.739612579E0,-2.049436569E0,1.014468215E1
4.257374483E0,1.867477298E0,-9.806650162E0,-2.193088770E0,1.022093426E1
4.262409798E0,1.953668594E0,-9.864110947E0,-2.317587137E0,1.031933699E1
4.267445113E0,1.915361404E0,-9.892841339E0,-2.432508945E0,1.036600303E1
4.272480429E0,1.896207690E0,-9.892841339E0,-2.643198729E0,1.041395280E1
4.277515744E0,2.020706177E0,-9.883264542E0,-2.748543501E0,1.045546091E1
4.282520543E0,2.183511972E0,-9.892841339E0,-2.671929121E0,1.047736797E1
4.287555858E0,2.202665567E0,-9.777919769E0,-2.489969730E0,1.032760378E1
4.292591174E0,2.269703150E0,-9.672574997E0,-2.489969730E0,1.024256846E1
4.297626489E0,2.355894566E0,-9.615114212E0,-2.451662540E0,1.019859352E1
4.302631287E0,2.394201756E0,-9.528923035E0,-2.298433542E0,1.009036040E1
4.307666602E0,2.451662540E0,-9.490615845E0,-2.221819162E0,1.005081682E1
4.312701918E0,2.355894566E0,-9.442731857E0,-2.116474390E0,9.959663045E0
4.317737234E0,2.422932148E0,-9.471462250E0,-1.991975784E0,9.977332553E0
4.322772550E0,2.327163935E0,-9.452308655E0,-1.771709204E0,9.894482522E0
4.327777347E0,2.221819162E0,-9.404424667E0,-1.886630893E0,9.845763548E0
4.332812663E0,2.078166962E0,-9.356540680E0,-1.829170108E0,9.757535278E0
4.337847978E0,1.886630893E0,-9.337387085E0,-1.742978811E0,9.684221643E0
4.342883294E0,1.723825216E0,-9.289502144E0,-1.666364431E0,9.593914419E0
4.347888092E0,1.628057122E0,-9.193734169E0,-1.742978811E0,9.498067861E0
4.352923408E0,1.446097851E0,-9.193734169E0,-1.647210717E0,9.451415244E0
4.357958723E0,1.359906554E0,-9.270348549E0,-1.742978811E0,9.530303415E0
4.362994039E0,1.292868972E0,-9.251194954E0,-1.666364431E0,9.488566207E0
4.368029354E0,1.110909581E0,-9.270348549E0,-1.675941229E0,9.485898024E0
4.373034153E0,1.187524080E0,-9.423578262E0,-1.857900500E0,9.678111126E0
4.378069468E0,1.091755986E0,-9.433155060E0,-1.800439715E0,9.665295065E0
4.383104784E0,1.063025594E0,-9.481039047E0,-1.982398987E0,9.744230630E0
4.388140099E0,1.149216771E0,-9.528923035E0,-1.991975784E0,9.802501768E0
4.393144897E0,1.273715258E0,-9.500192642E0,-1.838746905E0,9.759969312E0
4.398180212E0,1.235408068E0,-9.528923035E0,-1.810016513E0,9.777666750E0
4.403215527E0,1.302445769E0,-9.519346237E0,-1.790862918E0,9.773510513E0
4.408250843E0,1.388636947E0,-9.519346237E0,-1.905784607E0,9.807052581E0
4.413286159E0,1.628057122E0,-9.461885452E0,-1.934514999E0,9.793885572E0
4.418290957E0,1.656787634E0,-9.500192642E0,-1.972822189E0,9.843303962E0
4.423326272E0,1.819593310E0,-9.548076630E0,-1.915361404E0,9.906830797E0
4.428361588E0,1.877054095E0,-9.490615845E0,-1.963245392E0,9.871648984E0
4.433396903E0,1.924938202E0,-9.528923035E0,-1.905784607E0,9.906451244E0
4.438401702E0,1.953668594E0,-9.528923035E0,-1.934514999E0,9.917637998E0
4.443437017E0,1.886630893E0,-9.471462250E0,-1.944091797E0,9.851267238E0
4.448472333E0,1.944091797E0,-9.586383820E0,-1.953668594E0,9.974721481E0
4.453507648E0,2.039859772E0,-9.528923035E0,-1.915361404E0,9.931264340E0
4.458542964E0,1.991975784E0,-9.672574997E0,-1.857900500E0,1.004880435E1
4.463547762E0,2.078166962E0,-9.691728592E0,-1.867477298E0,1.008641921E1
4.468583078E0,2.039859772E0,-9.730035782E0,-1.762132406E0,1.009652093E1
4.473618393E0,2.164358377E0,-9.710882187E0,-1.742978811E0,1.010067598E1
4.478653709E0,2.116474390E0,-9.710882187E0,-1.656787634E0,1.007599335E1
4.483658506E0,2.097320795E0,-9.662998199E0,-1.647210717E0,1.002425019E1
4.488693822E0,1.991975784E0,-9.672574997E0,-1.695094824E0,1.001998109E1
4.493729137E0,1.963245392E0,-9.653421402E0,-1.733402014E0,1.000237771E1
4.498764453E0,1.915361404E0,-9.576807022E0,-1.829170108E0,9.936282269E0
4.503769251E0,1.848323703E0,-9.519346237E0,-1.924938202E0,9.886336044E0
4.508804567E0,1.790862918E0,-9.346963882E0,-2.135627985E0,9.753657299E0
4.513839882E0,1.771709204E0,-9.385271072E0,-2.355894566E0,9.837301754E0
4.518875198E0,1.714248419E0,-9.337387085E0,-2.365471363E0,9.783705841E0
4.523879996E0,1.599326730E0,-9.327810287E0,-2.403778553E0,9.764427381E0
4.528915312E0,1.704671621E0,-9.366117477E0,-2.384624958E0,9.814096908E0
4.533950627E0,1.742978811E0,-9.289502144E0,-2.269703150E0,9.720307485E0
4.538985943E0,1.886630893E0,-9.251194954E0,-2.154781580E0,9.684372352E0
4.543990740E0,1.934514999E0,-9.241618156E0,-1.886630893E0,9.628563265E0
4.549026057E0,2.011129379E0,-9.241618156E0,-1.628057122E0,9.597016074E0
4.554061372E0,2.097320795E0,-9.251194954E0,-1.417367458E0,9.591261289E0
4.559096688E0,2.308010340E0,-9.356540680E0,-1.522712231E0,9.756557680E0
4.564101485E0,2.394201756E0,-9.452308655E0,-1.714248419E0,9.900352953E0
4.569136801E0,2.528276920E0,-9.557653427E0,-1.982398987E0,1.008319537E1
4.574172116E0,2.537853718E0,-9.691728592E0,-2.260126352E0,1.027027145E1
4.579207432E0,2.442085743E0,-9.730035782E0,-2.489969730E0,1.033621441E1
4.584212230E0,2.480392933E0,-9.797073364E0,-2.853888512E0,1.050141301E1
4.589247546E0,2.279279947E0,-9.883264542E0,-3.074155092E0,1.059832367E1
4.594282861E0,2.193088770E0,-9.911994934E0,-3.323152065E0,1.068178925E1
4.599318177E0,2.116474390E0,-9.931148529E0,-3.562572241E0,1.076099883E1
4.604322975E0,1.991975784E0,-1.003649330E1,-3.801992416E0,1.091578269E1
4.609358291E0,1.819593310E0,-1.012268448E1,-3.974374771E0,1.102611970E1
4.614393606E0,1.580173135E0,-1.011310768E1,-4.079719543E0,1.101889312E1
4.619428922E0,1.541865945E0,-1.008437729E1,-4.137180328E0,1.100855472E1
4.624464237E0,1.379060149E0,-1.009395409E1,-4.165910721E0,1.100656750E1
4.629469035E0,1.254561663E0,-1.014183807E1,-4.367023945E0,1.111313199E1
4.634504350E0,1.302445769E0,-1.007480049E1,-4.587290287E0,1.114635376E1
4.639539665E0,1.225831270E0,-1.011310768E1,-4.625597477E0,1.118810803E1
4.644574982E0,1.130063176E0,-1.013226128E1,-4.683058739E0,1.121921568E1
4.649579780E0,1.015141487E0,-1.013226128E1,-4.472368717E0,1.112183945E1
4.654615095E0,1.043871999E0,-1.020887566E1,-4.079719543E0,1.104332026E1
4.659650410E0,1.197100878E0,-1.014183807E1,-3.849876404E0,1.091382052E1
4.664685726E0,1.513135433E0,-9.969455719E0,-3.457227230E0,1.065983331E1
4.669690525E0,1.628057122E0,-9.998186111E0,-3.131615877E0,1.060289175E1
4.674725840E0,1.953668594E0,-9.969455719E0,-2.806004286E0,1.053947477E1
4.679761155E0,2.317587137E0,-9.892841339E0,-2.643198729E0,1.049885801E1
4.684796471E0,2.461239338E0,-9.988609314E0,-2.509123325E0,1.058894305E1
4.689801270E0,2.614468336E0,-9.940725327E0,-2.662352324E0,1.061798402E1
4.694836585E0,2.815581083E0,-9.911994934E0,-2.738966703E0,1.066194537E1
4.699871900E0,2.624045134E0,-9.854534149E0,-2.901772499E0,1.060272323E1
4.704907216E0,2.585737944E0,-9.825803757E0,-2.959233284E0,1.058251018E1
4.709912014E0,2.346317768E0,-9.854534149E0,-3.016694069E0,1.056964964E1
4.714947329E0,2.164358377E0,-9.844957352E0,-2.940079689E0,1.050008100E1
4.719982644E0,2.126051188E0,-9.825803757E0,-2.652775526E0,1.039729441E1
4.725017960E0,1.915361404E0,-9.739612579E0,-2.499546528E0,1.023603416E1
4.730022759E0,1.924938202E0,-9.730035782E0,-2.509123325E0,1.023106462E1
4.735058074E0,2.020706177E0,-9.634267807E0,-2.566584110E0,1.017298991E1
4.740093389E0,1.838746905E0,-9.662998199E0,-2.806004286E0,1.022879193E1
4.745128705E0,1.905784607E0,-9.682151794E0,-2.959233284E0,1.030209396E1
4.750133504E0,2.001552582E0,-9.701305389E0,-3.457227230E0,1.049161375E1
4.755168819E0,2.049436569E0,-9.662998199E0,-3.983951569E0,1.065108420E1
4.760204134E0,2.030282974E0,-9.662998199E0,-4.395754337E0,1.080824867E1
4.765239450E0,2.145204782E0,-9.691728592E0,-4.683058739E0,1.097554308E1
4.770244248E0,2.269703150E0,-9.758766174E0,-5.056553841E0,1.122291434E1
4.775279563E0,2.288856745E0,-9.701305389E0,-5.228936672E0,1.125593044E1
4.780314878E0,2.432508945E0,-9.720458984E0,-5.075707436E0,1.123241864E1
4.785350195E0,2.499546528E0,-9.643844604E0,-4.855441093E0,1.108272439E1
4.790354993E0,2.451662540E0,-9.720458984E0,-4.548983097E0,1.100868835E1
4.795390308E0,2.480392933E0,-9.883264542E0,-4.424484730E0,1.110888528E1
4.800425623E0,2.614468336E0,-9.921571732E0,-4.587290287E0,1.123905078E1
4.805460939E0,2.710236311E0,-1.002691650E1,-4.884171486E0,1.147778579E1
4.810465738E0,2.815581083E0,-1.012268448E1,-4.951209068E0,1.161510694E1
4.815501053E0,2.806004286E0,-1.012268448E1,-5.008669853E0,1.163740413E1
4.820536368E0,2.863465309E0,-1.013226128E1,-5.018246651E0,1.166383091E1
4.825571684E0,2.719813108E0,-1.006522369E1,-4.711789131E0,1.144146268E1
4.830606999E0,2.930502892E0,-9.959878922E0,-4.711789131E0,1.140122766E1
4.835611798E0,2.815581083E0,-9.864110947E0,-4.395754337E0,1.116023467E1
4.840647113E0,3.150769472E0,-9.730035782E0,-4.242525578E0,1.107248698E1
4.845682429E0,3.217807055E0,-9.691728592E0,-3.964797974E0,1.095461128E1
4.850717744E0,3.294421434E0,-9.701305389E0,-4.347870350E0,1.112980303E1
4.855722542E0,3.208230257E0,-9.749189377E0,-4.893748283E0,1.137049723E1
4.860757857E0,3.227383852E0,-9.825803757E0,-5.267243862E0,1.160630363E1
4.865793173E0,3.141192675E0,-9.873687744E0,-5.573701382E0,1.176532822E1
4.870828488E0,2.987963676E0,-9.749189377E0,-5.755661011E0,1.170906717E1
4.875833287E0,3.342305660E0,-9.528923035E0,-5.947196960E0,1.171923773E1
4.880868602E0,3.543418407E0,-9.519346237E0,-5.679046631E0,1.163723925E1
4.885903918E0,3.495534420E0,-9.461885452E0,-5.746084213E0,1.160876914E1
4.890939233E0,3.562572241E0,-9.174580574E0,-5.602431774E0,1.132484399E1
4.895944032E0,3.342305660E0,-8.992621422E0,-5.257667065E0,1.093989534E1
4.900979347E0,3.371036053E0,-8.657433510E0,-4.836287498E0,1.047400190E1
4.906014663E0,3.189076662E0,-8.312667847E0,-4.520252705E0,9.985156043E0
4.911049978E0,3.064578056E0,-8.006210327E0,-4.539406300E0,9.700373808E0
4.916085293E0,2.873042107E0,-7.709329605E0,-4.376600742E0,9.318946720E0
4.921090092E0,2.844311714E0,-7.354987621E0,-4.204218388E0,8.936520816E0
4.926125408E0,2.940079689E0,-7.067683220E0,-4.089296341E0,8.678626576E0
4.931160723E0,2.815581083E0,-6.636727333E0,-4.616020679E0,8.560449372E0
4.936196038E0,2.442085743E0,-6.330269337E0,-4.625597477E0,8.211713869E0
4.941200836E0,2.566584110E0,-5.985504150E0,-4.721365929E0,8.043936236E0
4.946236152E0,2.624045134E0,-5.717353821E0,-4.721365929E0,7.865433479E0
4.951271467E0,2.806004286E0,-5.410895824E0,-4.826710701E0,7.774869122E0
4.956306782E0,2.882618904E0,-5.046977043E0,-4.970362663E0,7.647612309E0
4.961311581E0,2.987963676E0,-4.941632271E0,-4.922478676E0,7.588046702E0
4.966346897E0,3.007117271E0,-4.817133904E0,-4.683058739E0,7.360609518E0
4.971382212E0,3.093308687E0,-4.606443882E0,-4.654327869E0,7.242282222E0
4.976417527E0,3.246537447E0,-4.414907932E0,-4.568136692E0,7.134373854E0
4.981422326E0,3.390189648E0,-4.232948780E0,-4.654327869E0,7.146608226E0
4.986457642E0,3.476380825E0,-4.156333923E0,-5.018246651E0,7.385332408E0
4.991492957E0,3.687070608E0,-4.012681961E0,-4.730942726E0,7.216503673E0
4.996528272E0,3.495534420E0,-3.916913986E0,-5.094861031E0,7.315639752E0
5.001533070E0,3.533841610E0,-4.041412354E0,-5.477933407E0,7.669993790E0
5.006568386E0,3.524264812E0,-4.156333923E0,-5.880159378E0,8.016971277E0
5.011603701E0,3.179499865E0,-4.252102375E0,-6.540958881E0,8.424591212E0
5.016639017E0,2.911349297E0,-4.434061527E0,-6.828263283E0,8.646504254E0
5.021643815E0,2.700659513E0,-4.663905144E0,-6.598419666E0,8.519666372E0
5.026679131E0,2.681505919E0,-4.960785866E0,-6.196194172E0,8.378107938E0
5.031714446E0,2.403778553E0,-5.363011837E0,-5.008669853E0,7.721840519E0
5.036749761E0,2.030282974E0,-6.014234543E0,-3.332728863E0,7.169389637E0
5.041754560E0,1.455674648E0,-6.387730122E0,-1.254561663E0,6.670532944E0
5.046789876E0,1.168370485E0,-6.751648903E0,1.532289088E-1,6.853709331E0
5.051825191E0,8.044517636E-1,-6.933608055E0,7.182605267E-1,7.016976663E0
5.056860506E0,2.873041928E-1,-7.125144482E0,1.628057212E-1,7.132792811E0
