"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.814585719E1,7.038952827E0,3.351882398E-1,2.202665567E0,7.383152691E0
1.815089251E1,6.962338448E0,3.447650373E-1,2.442085743E0,7.386257670E0
1.815592782E1,7.010222435E0,3.543418646E-1,2.767697096E0,7.545125841E0
1.816096313E1,7.163451672E0,3.543418646E-1,3.083731890E0,7.807048122E0
1.816596792E1,7.326257229E0,4.501099288E-1,3.418920040E0,8.097262388E0
1.817100323E1,7.383718014E0,4.309563041E-1,3.840299606E0,8.333841618E0
1.817603854E1,7.632715225E0,5.171475410E-1,4.137180328E0,8.697243492E0
1.818104334E1,7.900865555E0,5.746083856E-1,4.309563160E0,9.018103234E0
1.818607865E1,8.121131897E0,5.554547906E-1,4.472368717E0,9.287808959E0
1.819111396E1,8.360552788E0,6.512228847E-1,4.443638325E0,9.490461302E0
1.819614927E1,8.705317497E0,7.852981687E-1,4.481945515E0,9.822783798E0
1.820115407E1,8.858546257E0,8.044517636E-1,4.367023945E0,9.909181730E0
1.820618938E1,9.011775017E0,9.097966552E-1,4.347870350E0,1.004707895E1
1.821122469E1,9.126696587E0,8.619126081E-1,4.223371983E0,1.009338173E1
1.821622948E1,9.299078941E0,9.097966552E-1,4.098873138E0,1.020300741E1
1.822126480E1,9.327810287E0,9.768342972E-1,4.137180328E0,1.025078100E1
1.822630011E1,9.461885452E0,9.481038451E-1,4.050989151E0,1.033618355E1
1.823133542E1,9.481039047E0,8.714894056E-1,3.945644379E0,1.030619740E1
1.823634021E1,9.519346237E0,9.097966552E-1,3.974374771E0,1.035573935E1
1.824137553E1,9.567230225E0,8.810662031E-1,4.108449936E0,1.044928384E1
1.824641084E1,9.662998199E0,8.331822157E-1,4.204218388E0,1.057086463E1
1.825141563E1,9.835380554E0,7.757213712E-1,4.328716755E0,1.077377571E1
1.825645094E1,1.001733971E1,7.374141216E-1,4.481945515E0,1.099903223E1
1.826148625E1,1.008437729E1,6.512228847E-1,4.577713490E0,1.109388198E1
1.826652156E1,1.020887566E1,5.937620401E-1,4.692635536E0,1.125142319E1
1.827152636E1,1.033337498E1,6.512228847E-1,4.702212334E0,1.137161073E1
1.827656167E1,1.037168217E1,6.416460276E-1,4.730942726E0,1.141776334E1
1.828159698E1,1.041956615E1,6.129156351E-1,4.510675907E0,1.137054183E1
1.828660178E1,1.045787334E1,5.458779931E-1,4.290409565E0,1.131692149E1
1.829163709E1,1.057279491E1,4.022258818E-1,4.012681961E0,1.131580286E1
1.829667240E1,1.071644688E1,2.394201756E-1,3.840299606E0,1.138628371E1
1.830167719E1,1.077390766E1,7.661445439E-2,3.696647406E0,1.139070490E1
1.830671250E1,1.091755962E1,-2.681505978E-1,3.438073635E0,1.144925164E1
1.831174782E1,1.089840603E1,-4.596867263E-1,3.342305660E0,1.140866219E1
1.831678313E1,1.094629002E1,-7.661445141E-1,3.495534420E0,1.151637979E1
1.832178792E1,1.095586681E1,-1.091755986E0,3.830722809E0,1.165750342E1
1.832682323E1,1.084094524E1,-1.312022567E0,4.156333923E0,1.168428897E1
1.833185855E1,1.071644688E1,-1.436521053E0,4.520252705E0,1.171915146E1
1.833689386E1,1.070687008E1,-1.589749932E0,4.960785866E0,1.190687903E1
1.834189865E1,1.056321812E1,-1.599326730E0,5.257667065E0,1.190724510E1
1.834693396E1,1.055364132E1,-1.618480325E0,5.391742229E0,1.196117502E1
1.835196927E1,1.054406452E1,-1.704671621E0,5.650316238E0,1.208342979E1
1.835700459E1,1.061110210E1,-1.848323703E0,5.736507416E0,1.220324980E1
1.836200938E1,1.064940929E1,-1.886630893E0,6.100425720E0,1.241710467E1
1.836704469E1,1.052491093E1,-1.886630893E0,6.339846134E0,1.243087990E1
1.837208000E1,1.045787334E1,-1.733402014E0,6.770802498E0,1.257837684E1
1.837711531E1,1.038125896E1,-1.551442742E0,7.268796444E0,1.276765108E1
1.838212011E1,1.030464458E1,-1.331176162E0,7.728483200E0,1.294940858E1
1.838715542E1,1.024718285E1,-1.158793569E0,8.264783859E0,1.321568050E1
1.839219073E1,1.018014526E1,-9.002198577E-1,8.504204750E0,1.329538461E1
1.839722604E1,1.029506683E1,-7.565677166E-1,8.686163902E0,1.349111705E1
1.840223084E1,1.031422138E1,-6.895300746E-1,8.753201485E0,1.354537377E1
1.840726615E1,1.043871975E1,-5.937620401E-1,8.523358345E0,1.348951670E1
1.841230146E1,1.053448772E1,-5.841852427E-1,8.341399193E0,1.344974515E1
1.841733677E1,1.067813969E1,-6.991068721E-1,8.063671112E0,1.339903763E1
1.842234157E1,1.074517727E1,-7.565677166E-1,7.651868820E0,1.321296052E1
1.842737688E1,1.079306126E1,-8.044517636E-1,7.211335659E0,1.300540949E1
1.843241219E1,1.085052204E1,-7.374141216E-1,6.703764915E0,1.277568285E1
1.843744750E1,1.076433086E1,-9.002198577E-1,6.110002518E0,1.241021134E1
1.844245229E1,1.045787334E1,-1.043871999E0,5.755661011E0,1.198267154E1
1.844748761E1,1.011310768E1,-1.158793569E0,5.382165432E0,1.151457573E1
1.845252292E1,9.902418137E0,-1.436521053E0,5.123591423E0,1.124155980E1
1.845755823E1,9.682151794E0,-1.570596337E0,4.960785866E0,1.099182572E1
1.846256302E1,9.471462250E0,-1.675941229E0,4.797980309E0,1.074886000E1
1.846759833E1,9.212887764E0,-1.752555609E0,4.692635536E0,1.048663818E1
1.847263365E1,9.088389397E0,-1.924938202E0,4.625597477E0,1.037787844E1
1.847766896E1,8.887276649E0,-1.886630893E0,4.501099110E0,1.013917924E1
1.848267375E1,8.963891029E0,-1.982398987E0,4.261679173E0,1.012142073E1
1.848770906E1,9.030928612E0,-1.924938202E0,4.185064793E0,1.013793993E1
1.849274437E1,9.078812599E0,-1.877054095E0,4.252102375E0,1.019943846E1
1.849777968E1,9.222464561E0,-1.838746905E0,4.462791920E0,1.040919567E1
1.850278448E1,9.346963882E0,-1.723825216E0,4.702212334E0,1.060415522E1
1.850781979E1,9.528923035E0,-1.762132406E0,4.807557106E0,1.081749001E1
1.851285510E1,9.624691010E0,-1.589749932E0,4.979939461E0,1.095270647E1
1.851789041E1,9.586383820E0,-1.513135433E0,5.181052685E0,1.100143811E1
1.852289521E1,9.653421402E0,-1.369483352E0,5.200206280E0,1.105016628E1
1.852793052E1,9.662998199E0,-1.283292055E0,5.123591423E0,1.101233680E1
1.853296583E1,9.595960617E0,-1.216254473E0,5.161899090E0,1.096389243E1
1.853800114E1,9.481039047E0,-1.130063176E0,4.893748283E0,1.072920857E1
1.854300594E1,9.481039047E0,-9.193734527E-1,4.721365929E0,1.063139902E1
1.854804125E1,9.299078941E0,-8.140285611E-1,4.386177540E0,1.031378035E1
1.855307656E1,9.069235802E0,-6.320692301E-1,4.098873138E0,9.972527791E0
1.855811187E1,8.734047890E0,-6.320692301E-1,3.878606796E0,9.577405428E0
1.856311667E1,8.475474358E0,-6.703764796E-1,3.581725836E0,9.225607306E0
1.856815198E1,8.322244644E0,-7.374141216E-1,3.495534420E0,9.056616166E0
1.857318729E1,8.034940720E0,-7.852981687E-1,3.418920040E0,8.767324553E0
1.857822260E1,7.776367188E0,-9.193734527E-1,3.505111217E0,8.579215514E0
1.858322739E1,7.479485989E0,-8.714894056E-1,3.390189648E0,8.258062139E0
1.858826270E1,7.153874874E0,-9.672574997E-1,3.457227230E0,8.004119746E0
1.859329802E1,6.818686485E0,-9.768342972E-1,3.466804028E0,7.711512225E0
1.859830281E1,6.607996464E0,-1.130063176E0,3.495534420E0,7.560517240E0
1.860333812E1,6.387730122E0,-1.091755986E0,3.639186621E0,7.432274652E0
1.860837343E1,6.282385349E0,-1.254561663E0,3.706224203E0,7.401242361E0
1.861340875E1,6.177040577E0,-1.225831270E0,3.658340216E0,7.282990164E0
1.861841354E1,6.129156113E0,-1.283292055E0,3.629609823E0,7.237918252E0
1.862344885E1,6.110002518E0,-1.254561663E0,3.543418407E0,7.173692894E0
1.862848416E1,6.244078159E0,-1.225831270E0,3.361459255E0,7.196567424E0
1.863348896E1,6.157886982E0,-1.216254473E0,3.227383852E0,7.057963839E0
1.863852427E1,6.157886982E0,-1.168370485E0,3.208230257E0,7.041122287E0
1.864355958E1,6.196194172E0,-1.264138460E0,3.198653460E0,7.086765991E0
1.864859489E1,6.167463779E0,-1.187524080E0,2.968810081E0,6.947060977E0
1.865359969E1,6.157886982E0,-1.072602391E0,3.093308687E0,6.974138413E0
1.865863500E1,6.215347767E0,-1.053448796E0,3.093308687E0,7.022026834E0
1.866367031E1,6.196194172E0,-1.053448796E0,3.169923067E0,7.039246326E0
1.866867510E1,6.205770969E0,-1.063025594E0,3.208230257E0,7.066424706E0
1.867371041E1,6.224924564E0,-9.959878922E-1,3.227383852E0,7.082208994E0
1.867874573E1,6.244078159E0,-1.120486379E0,3.390189648E0,7.192870611E0
1.868378104E1,6.358999729E0,-1.091755986E0,3.409343243E0,7.297426261E0
1.868878583E1,6.320692539E0,-1.110909581E0,3.390189648E0,7.258006622E0
1.869382114E1,6.378153324E0,-1.091755986E0,3.409343243E0,7.314122798E0
1.869885645E1,6.426037312E0,-1.053448796E0,3.505111217E0,7.395235936E0
1.870386125E1,6.426037312E0,-1.091755986E0,3.581725836E0,7.437381705E0
1.870889656E1,6.636727333E0,-1.120486379E0,3.581725836E0,7.624329438E0
1.871393187E1,6.579266071E0,-1.101332784E0,3.754108191E0,7.654606733E0
1.871896718E1,6.655880928E0,-1.130063176E0,3.773261786E0,7.734035054E0
1.872397198E1,6.809109688E0,-1.101332784E0,3.715801001E0,7.834799660E0
1.872900729E1,6.876147270E0,-1.043871999E0,3.715801001E0,7.885318453E0
1.873404260E1,6.924031258E0,-9.289502501E-1,3.763684988E0,7.935394263E0
1.873904740E1,7.058106422E0,-8.810662031E-1,3.677493811E0,8.007315696E0
1.874408271E1,7.220912457E0,-7.086837292E-1,3.620033026E0,8.108541696E0
1.874911802E1,7.278373241E0,-6.224924326E-1,3.581725836E0,8.135783541E0
1.875415333E1,7.402871609E0,-5.267243981E-1,3.543418407E0,8.224096343E0
1.875915812E1,7.508216381E0,-4.596867263E-1,3.361459255E0,8.239176745E0
1.876419343E1,7.536946774E0,-4.405331016E-1,3.294421434E0,8.237284059E0
1.876922875E1,7.556100368E0,-3.639186621E-1,3.169923067E0,8.202164460E0
1.877423354E1,7.613561630E0,-4.309563041E-1,3.064578056E0,8.218496377E0
1.877926885E1,7.613561630E0,-4.979939461E-1,2.882618904E0,8.156212995E0
1.878430416E1,7.824251175E0,-6.033388376E-1,2.729389906E0,8.308579509E0
1.878933948E1,7.814674377E0,-6.320692301E-1,2.576161146E0,8.252590708E0
1.879434427E1,7.795520782E0,-7.182605267E-1,2.547430515E0,8.232584326E0
1.879937958E1,7.747636795E0,-8.044517636E-1,2.518700123E0,8.186383136E0
1.880441489E1,7.776367188E0,-9.193734527E-1,2.719813108E0,8.289422026E0
1.880941969E1,7.757213593E0,-9.768342972E-1,2.949656487E0,8.356377286E0
1.881445500E1,7.718906403E0,-1.034295082E0,2.997540474E0,8.344850584E0
1.881949031E1,7.766790390E0,-1.063025594E0,3.227383852E0,8.477562321E0
1.882449510E1,7.738059998E0,-1.101332784E0,3.323152065E0,8.493164668E0
1.882953042E1,7.718906403E0,-1.091755986E0,3.332728863E0,8.478238547E0
1.883456573E1,7.747636795E0,-1.082179189E0,3.351882458E0,8.510705242E0
1.883960104E1,7.776367188E0,-1.053448796E0,3.246537447E0,8.492446432E0
1.884460583E1,7.929595947E0,-1.063025594E0,3.275267839E0,8.644992465E0
1.884964114E1,7.939172745E0,-1.024718285E0,3.122039080E0,8.592301173E0
1.885467645E1,8.025363922E0,-1.043871999E0,3.246537447E0,8.719870425E0
1.885968125E1,8.159439087E0,-1.063025594E0,3.208230257E0,8.831716198E0
1.886471656E1,8.188169479E0,-1.110909581E0,3.198653460E0,8.860678500E0
1.886975187E1,8.341399193E0,-1.149216771E0,3.246537447E0,9.024391673E0
1.887478718E1,8.446743965E0,-1.158793569E0,3.418920040E0,9.185820616E0
1.887979198E1,8.561665535E0,-1.197100878E0,3.572149038E0,9.353898438E0
1.888482729E1,8.724471092E0,-1.139639974E0,3.629609823E0,9.517838125E0
1.888986260E1,8.801085472E0,-1.177947283E0,3.648763418E0,9.600007280E0
1.889489791E1,9.002198219E0,-1.177947283E0,3.773261786E0,9.831817588E0
1.889990271E1,9.174580574E0,-1.264138460E0,3.744531393E0,9.989619117E0
1.890493802E1,9.299078941E0,-1.216254473E0,3.926490784E0,1.016707795E1
1.890997333E1,9.481039047E0,-1.206677675E0,3.983951569E0,1.035461455E1
1.891497812E1,9.576807022E0,-1.206677675E0,4.012681961E0,1.045336885E1
1.892001343E1,9.682151794E0,-1.197100878E0,4.012681961E0,1.054887342E1
1.892504875E1,9.806650162E0,-1.130063176E0,4.070142746E0,1.067771006E1
1.893008406E1,9.864110947E0,-1.225831270E0,4.098873138E0,1.075193509E1
1.893508885E1,9.998186111E0,-1.177947283E0,4.309563160E0,1.095096434E1
1.894012416E1,1.010353088E1,-1.283292055E0,4.347870350E0,1.107394019E1
1.894515947E1,1.024718285E1,-1.244984865E0,4.328716755E0,1.119341469E1
1.895016427E1,1.043871975E1,-1.350329757E0,4.127603531E0,1.130607675E1
1.895519958E1,1.065898609E1,-1.388636947E0,4.050989151E0,1.148707144E1
1.896023489E1,1.083136845E1,-1.503558636E0,3.849876404E0,1.159313501E1
1.896527020E1,1.096544361E1,-1.714248419E0,3.514688015E0,1.164184835E1
1.897027500E1,1.107078838E1,-2.011129379E0,3.457227230E0,1.177112641E1
1.897531031E1,1.101332760E1,-2.126051188E0,3.428496838E0,1.172894151E1
1.898034562E1,1.105163479E1,-2.355894566E0,3.466804028E0,1.181979699E1
1.898538093E1,1.086967564E1,-2.537853718E0,3.428496838E0,1.167669219E1
1.899038573E1,1.080263805E1,-2.729389906E0,3.696647406E0,1.173932537E1
1.899542104E1,1.065898609E1,-2.825158119E0,4.003105164E0,1.173117018E1
1.900045635E1,1.062067890E1,-2.892195702E0,4.252102375E0,1.180016911E1
1.900546114E1,1.069729328E1,-2.844311714E0,4.654327869E0,1.200770422E1
1.901049645E1,1.063025570E1,-2.806004286E0,5.037400246E0,1.209344440E1
1.901553177E1,1.074517727E1,-2.576161146E0,5.420472622E0,1.230759783E1
1.902056708E1,1.080263805E1,-2.279279947E0,5.899312973E0,1.251774738E1
1.902557187E1,1.085052204E1,-1.972822189E0,6.512228489E0,1.280761398E1
1.903060718E1,1.101332760E1,-1.618480325E0,6.722918510E0,1.300424918E1
1.903564250E1,1.121444035E1,-1.139639974E0,6.971915245E0,1.325405801E1
1.904067781E1,1.138682365E1,-6.991068721E-1,6.933608055E0,1.335003461E1
1.904568260E1,1.142513084E1,-2.968810201E-1,6.684611320E0,1.324030897E1
1.905071791E1,1.139640045E1,9.576806799E-3,6.253654957E0,1.299947058E1
1.905575322E1,1.120486355E1,1.436520964E-1,5.841852188E0,1.263712151E1
1.906078854E1,1.104205799E1,2.394201756E-1,5.391742229E0,1.229045365E1
1.906579333E1,1.069729328E1,1.723825186E-1,4.970362663E0,1.179687689E1
1.907082864E1,1.033337498E1,-6.703764945E-2,4.606443882E0,1.131381711E1
1.907586395E1,9.892841339E0,-2.585737705E-1,4.328716755E0,1.080152577E1
1.908089926E1,9.452308655E0,-4.596867263E-1,4.252102375E0,1.037486508E1
1.908590406E1,9.117119789E0,-7.757213712E-1,4.041412354E0,1.000283113E1
1.909093937E1,8.734047890E0,-9.481038451E-1,3.974374771E0,9.642517735E0
1.909597468E1,8.322244644E0,-1.158793569E0,3.792415380E0,9.218729461E0
1.910100999E1,8.149862289E0,-1.407790542E0,3.533841610E0,8.993896045E0
1.910601479E1,7.977479935E0,-1.666364431E0,3.342305660E0,8.808403014E0
1.911105010E1,7.881711960E0,-1.781286120E0,3.160346270E0,8.676528811E0
1.911608541E1,7.776367188E0,-2.020706177E0,3.093308687E0,8.609512107E0
1.912112072E1,7.651868820E0,-2.126051188E0,3.045424461E0,8.505633442E0
1.912612552E1,7.661445618E0,-2.269703150E0,2.987963676E0,8.530957055E0
1.913116083E1,7.699752808E0,-2.260126352E0,2.815581083E0,8.504226083E0
1.913619614E1,7.747636795E0,-2.288856745E0,2.738966703E0,8.530338780E0
1.914123145E1,8.006210327E0,-2.346317768E0,2.499546528E0,8.709325101E0
1.914623624E1,8.188169479E0,-2.336740971E0,2.327163935E0,8.827353497E0
1.915127156E1,8.552088737E0,-2.346317768E0,2.202665567E0,9.137568848E0
1.915630687E1,9.011775017E0,-2.298433542E0,2.250549555E0,9.568691603E0
1.916134218E1,9.327810287E0,-2.298433542E0,2.279279947E0,9.873497789E0
1.916634697E1,9.682151794E0,-2.183511972E0,2.480392933E0,1.023054920E1
1.917138228E1,9.921571732E0,-2.164358377E0,2.758120298E0,1.052279718E1
1.917641759E1,1.016099167E1,-2.097320795E0,2.873042107E0,1.076563408E1
1.918145291E1,1.014183807E1,-1.915361404E0,3.064578056E0,1.076648167E1
1.918645770E1,1.017056847E1,-1.905784607E0,3.303998232E0,1.086226874E1
1.919149301E1,1.014183807E1,-1.848323703E0,3.332728863E0,1.083421717E1
1.919652832E1,1.005564690E1,-1.819593310E0,3.418920040E0,1.077571197E1
1.920156364E1,9.864110947E0,-1.867477298E0,3.476380825E0,1.062418843E1
1.920656843E1,9.710882187E0,-1.867477298E0,3.409343243E0,1.046003469E1
1.921160374E1,9.433155060E0,-1.829170108E0,3.447650433E0,1.020865178E1
1.921663905E1,9.193734169E0,-2.001552582E0,3.591302633E0,1.007116752E1
1.922167436E1,8.916007042E0,-2.154781580E0,3.581725836E0,9.847183617E0
1.922667916E1,8.628703117E0,-2.059013367E0,3.763684988E0,9.636357103E0
1.923171447E1,8.408436775E0,-2.126051188E0,3.782838583E0,9.462122933E0
1.923674978E1,8.073247910E0,-2.240972757E0,3.945644379E0,9.261069067E0
1.924178509E1,7.814674377E0,-2.308010340E0,4.031835556E0,9.091300529E0
1.924678989E1,7.661445618E0,-2.394201756E0,4.060565948E0,8.995451452E0
1.925182520E1,7.450755596E0,-2.384624958E0,4.041412354E0,8.805294371E0
1.925686051E1,7.211335659E0,-2.537853718E0,4.098873138E0,8.674377470E0
1.926186530E1,6.895300865E0,-2.480392933E0,4.108449936E0,8.401004940E0
1.926690062E1,6.732495308E0,-2.566584110E0,4.031835556E0,8.256485028E0
1.927193593E1,6.550535679E0,-2.461239338E0,3.936067581E0,8.028688857E0
1.927697124E1,6.473921299E0,-2.499546528E0,3.840299606E0,7.931411659E0
1.928200655E1,6.416460514E0,-2.298433542E0,3.447650433E0,7.638066233E0
1.928701134E1,6.387730122E0,-2.231395960E0,3.131615877E0,7.455819341E0
1.929204666E1,6.464344501E0,-2.097320795E0,3.064578056E0,7.455074984E0
1.929708197E1,6.560112476E0,-1.944091797E0,2.863465309E0,7.417142455E0
1.930211728E1,6.636727333E0,-1.742978811E0,2.633621931E0,7.349836005E0
1.930712207E1,6.809109688E0,-1.570596337E0,2.595314741E0,7.454287773E0
1.931215738E1,6.971915245E0,-1.388636947E0,2.422932148E0,7.510427082E0
1.931719269E1,7.259219646E0,-1.168370485E0,2.298433542E0,7.703515835E0
1.932222801E1,7.335834026E0,-1.015141487E0,2.164358377E0,7.715531109E0
1.932726332E1,7.460332394E0,-9.385270476E-1,2.068590164E0,7.798490733E0
1.933226811E1,7.575253963E0,-8.236053586E-1,1.963245392E0,7.868743919E0
1.933730342E1,7.594407558E0,-8.044517636E-1,1.800439715E0,7.846257195E0
1.934233874E1,7.594407558E0,-8.044517636E-1,1.896207690E0,7.868784684E0
1.934737405E1,7.546523571E0,-8.619126081E-1,1.886630893E0,7.826384061E0
1.935237884E1,7.412448406E0,-8.619126081E-1,1.896207690E0,7.699538189E0
1.935741415E1,7.364564419E0,-9.289502501E-1,1.982398987E0,7.683076427E0
1.936244946E1,7.354987621E0,-9.864110947E-1,2.059013367E0,7.701193791E0
1.936748478E1,7.326257229E0,-1.034295082E0,2.250549555E0,7.733613942E0
1.937248957E1,7.259219646E0,-1.101332784E0,2.279279947E0,7.687933458E0
1.937752488E1,7.192182064E0,-1.130063176E0,2.422932148E0,7.673012825E0
1.938256019E1,7.163451672E0,-1.101332784E0,2.365471363E0,7.623872279E0
1.938759550E1,7.153874874E0,-1.187524080E0,2.691082716E0,7.734989679E0
1.939260030E1,7.259219646E0,-1.082179189E0,2.796427488E0,7.854131930E0
1.939763561E1,7.307103634E0,-9.864110947E-1,2.892195702E0,7.920326151E0
1.940267092E1,7.508216381E0,-8.619126081E-1,3.045424461E0,8.148056009E0
1.940770623E1,7.738059998E0,-6.703764796E-1,3.150769472E0,8.381785336E0
1.941271103E1,7.920019150E0,-6.607996821E-1,3.236960649E0,8.581449400E0
1.941774634E1,8.130708694E0,-6.320692301E-1,3.265691042E0,8.784797856E0
1.942278165E1,8.149862289E0,-5.458779931E-1,3.275267839E0,8.800319173E0
1.942781696E1,8.322244644E0,-4.118026793E-1,3.313575268E0,8.967113160E0
1.943285227E1,8.379706383E0,-4.501099288E-1,3.246537447E0,8.997893276E0
1.943785707E1,8.379706383E0,-5.075707436E-1,3.275267839E0,9.011353203E0
1.944289238E1,8.350975990E0,-5.075707436E-1,3.198653460E0,8.956997935E0
1.944792769E1,8.360552788E0,-6.129156351E-1,3.179499865E0,8.965697289E0
1.945296300E1,8.255207062E0,-5.267243981E-1,3.189076662E0,8.865443710E0
1.945796780E1,8.121131897E0,-7.086837292E-1,3.198653460E0,8.757077131E0
1.946300311E1,8.169015884E0,-7.469909191E-1,3.303998232E0,8.843484623E0
1.946803842E1,8.255207062E0,-6.895300746E-1,3.236960649E0,8.893919811E0
1.947307373E1,8.264783859E0,-6.895300746E-1,3.256114244E0,8.909791464E0
1.947810904E1,8.264783859E0,-7.182605267E-1,3.246537447E0,8.908566429E0
1.948311384E1,8.303091049E0,-6.607996821E-1,3.227383852E0,8.932747826E0
1.948814915E1,8.341399193E0,-6.799532771E-1,3.035847664E0,8.902676451E0
1.949318446E1,8.408436775E0,-7.565677166E-1,3.083731890E0,8.987970076E0
1.949821977E1,8.446743965E0,-6.320692301E-1,3.102885485E0,9.020803371E0
1.950322456E1,8.341399193E0,-6.512228847E-1,3.256114244E0,8.978046097E0
1.950825988E1,8.312667847E0,-5.937620401E-1,3.342305660E0,8.979087215E0
1.951329519E1,8.245630264E0,-5.841852427E-1,3.371036053E0,8.927237810E0
1.951833050E1,8.360552788E0,-5.746083856E-1,3.476380825E0,9.072719623E0
1.952336581E1,8.485051155E0,-5.554547906E-1,3.418920040E0,9.164804273E0
1.952837060E1,8.590395927E0,-5.746083856E-1,3.399766445E0,9.256537629E0
1.953340591E1,8.753201485E0,-5.841852427E-1,3.332728863E0,9.384396107E0
1.953844123E1,8.906430244E0,-5.554547906E-1,3.284844637E0,9.509113209E0
1.954347654E1,8.877699852E0,-6.129156351E-1,3.313575268E0,9.495735953E0
1.954848133E1,8.944737434E0,-6.991068721E-1,3.227383852E0,9.534835327E0
1.955351664E1,8.925583839E0,-7.182605267E-1,3.150769472E0,9.492591497E0
1.955855196E1,8.992621422E0,-7.278373241E-1,3.093308687E0,9.537585955E0
1.956358727E1,8.935160637E0,-8.331822157E-1,3.045424461E0,9.476597404E0
1.956859206E1,8.992621422E0,-8.236053586E-1,2.997540474E0,9.514768243E0
1.957362737E1,9.097966194E0,-9.864110947E-1,3.150769472E0,9.678499056E0
1.957866268E1,9.174580574E0,-9.959878922E-1,3.256114244E0,9.786071764E0
1.958369800E1,9.212887764E0,-9.481038451E-1,3.332728863E0,9.842930637E0
1.958870279E1,9.260771751E0,-1.015141487E0,3.313575268E0,9.887981934E0
1.959373810E1,9.318233490E0,-1.034295082E0,3.485957623E0,1.000255678E1
1.959877341E1,9.442731857E0,-1.063025594E0,3.610456228E0,1.016516613E1
1.960380872E1,9.490615845E0,-1.082179189E0,3.658340216E0,1.022870246E1
1.960881352E1,9.643844604E0,-1.043871999E0,3.801992416E0,1.041866373E1
1.961384883E1,9.643844604E0,-1.130063176E0,3.926490784E0,1.047368662E1
1.961888414E1,9.758766174E0,-9.959878922E-1,4.060565948E0,1.061667109E1
1.962391945E1,9.931148529E0,-1.043871999E0,4.089296341E0,1.079072400E1
1.962895476E1,1.004607010E1,-1.043871999E0,3.955221176E0,1.084697966E1
1.963395956E1,1.007480049E1,-1.120486379E0,3.849876404E0,1.084336862E1
1.963899487E1,1.019929886E1,-1.130063176E0,3.725377798E0,1.091701332E1
1.964403018E1,1.023760605E1,-1.216254473E0,3.610456228E0,1.092351806E1
1.964906549E1,1.026633644E1,-1.359906554E0,3.533841610E0,1.094235104E1
1.965407029E1,1.019929886E1,-1.513135433E0,3.418920040E0,1.086297797E1
1.965910560E1,1.016099167E1,-1.637633920E0,3.438073635E0,1.085117260E1
1.966414091E1,1.018014526E1,-1.704671621E0,3.696647406E0,1.096387089E1
1.966917622E1,1.015141487E1,-1.800439715E0,3.849876404E0,1.100519674E1
1.967418102E1,1.025675964E1,-1.905784607E0,4.022258759E0,1.118086306E1
1.967921633E1,1.030464458E1,-1.800439715E0,4.223371983E0,1.128114152E1
1.968425164E1,1.036210537E1,-1.915361404E0,4.309563160E0,1.138482198E1
1.968928695E1,1.040041256E1,-1.867477298E0,4.414907932E0,1.145196337E1
1.969432226E1,1.041956615E1,-1.829170108E0,4.510675907E0,1.150040953E1
1.969932706E1,1.053448772E1,-1.867477298E0,4.520252705E0,1.161445597E1
1.970436237E1,1.058237171E1,-1.924938202E0,4.606443882E0,1.170091036E1
1.970939768E1,1.063025570E1,-1.896207690E0,4.654327869E0,1.175843135E1
1.971443299E1,1.062067890E1,-1.982398987E0,4.884171486E0,1.185680637E1
1.971943778E1,1.063983250E1,-2.116474390E0,4.836287498E0,1.187750715E1
1.972447310E1,1.055364132E1,-2.164358377E0,4.855441093E0,1.181689894E1
1.972950841E1,1.045787334E1,-2.442085743E0,5.056553841E0,1.187011518E1
1.973454372E1,1.030464458E1,-2.557007313E0,5.018246651E0,1.174337200E1
1.973954851E1,1.012268448E1,-2.681505919E0,5.267243862E0,1.172190569E1
1.974458382E1,1.001733971E1,-2.920926094E0,5.305551052E0,1.170588638E1
1.974961913E1,9.825803757E0,-2.959233284E0,5.497087002E0,1.164136790E1
1.975465445E1,9.605537415E0,-2.940079689E0,5.726930618E0,1.156322411E1
1.975968976E1,9.442731857E0,-2.920926094E0,5.947196960E0,1.153543003E1
1.976469455E1,9.289502144E0,-2.796427488E0,6.138733387E0,1.148037039E1
1.976972986E1,9.117119789E0,-2.662352324E0,6.253654957E0,1.137181575E1
1.977476518E1,9.078812599E0,-2.624045134E0,6.311115742E0,1.136400603E1
1.977980049E1,9.212887764E0,-2.384624958E0,6.330269337E0,1.142961272E1
1.978480528E1,9.193734169E0,-2.173935175E0,6.253654957E0,1.132956056E1
1.978984059E1,9.251194954E0,-2.126051188E0,6.081272125E0,1.127326804E1
1.979487590E1,9.260771751E0,-1.915361404E0,5.813121796E0,1.110058051E1
1.979991122E1,9.375694275E0,-1.790862918E0,5.573701382E0,1.105336963E1
1.980494653E1,9.442731857E0,-1.723825216E0,5.343858242E0,1.098606295E1
1.980995132E1,9.385271072E0,-1.714248419E0,5.257667065E0,1.089334768E1
1.981498663E1,9.212887764E0,-1.695094824E0,4.826710701E0,1.053792122E1
1.982002194E1,8.983044624E0,-1.829170108E0,4.501099110E0,1.021277862E1
1.982505726E1,8.810662270E0,-1.924938202E0,4.194641590E0,9.946264363E0
1.983006205E1,8.494627953E0,-2.039859772E0,3.926490784E0,9.577946639E0
1.983509736E1,8.236053467E0,-2.068590164E0,3.639186621E0,9.238794361E0
